评论时间,姓名,点赞数,评论内容
2020-02-22,sha子莫失,0,某网课软件彻底疯球了，不好好开课，居然玩起了鬼畜[喜极而泣][喜极而泣][喜极而泣]	
2020-02-22,那年你说我雪融似泪,0,我弟才二年级班主任也要搞个钉钉群[疑惑][疑惑][疑惑][疑惑]下次一定五星好评[无语][无语][无语][无语]	
2020-02-22,Galen_glg,0,被学生所讨厌的钉钉还在搞这些有些没的，明显是对一星好评的不屑[热词系列_打卡][doge]	
2020-02-22,一只没感情的复读鸡,0,我记得我在b站潜水很久，一直没有投币也不知道怎么获得硬币，再后来开始冒泡了，也才3级，再再后来做了几个视频，然后发现自己一下子就5级了，为什么钉钉还是2级？	
2020-02-22,舔狗伊志平,0,一个工作软件，活活玩成了B站鬼畜up主[酸了][酸了][酸了]	
2020-02-22,我怎么发光了,0,恶魔的地狱[囧]	
2020-02-22,喜欢小圆的小明,0,感觉妹子声音好好听，i了	
2020-02-22,希罗_,0,终于疯了吗？[doge]	
2020-02-22,要我陪你一起嘛,0,[热词系列_知识增加]	
2020-02-22,爹咪教我画画,0,真好听，帮你一星好评[doge]	
2020-02-22,我是楠同学,0,疯狂整活[tv_doge]	
2020-02-22,梢上鱼,0,原来钉钉是个鬼畜软件[tv_doge]	
2020-02-22,不知叫啥名的巨鱼,0,爪巴	
2020-02-22,盛夏的星空下,0,深  夜  福  利	
2020-02-22,璃冰i,0,我算是知道了，要五星只是幌子，你只想做个鬼畜up主[doge]	
2020-02-22,是麦子呐yani,0,钉钉出版必精品[OK]	
2020-02-22,林肯委员长,0,自从钉钉被好多学校选择，出名了不少，官方号也被迫营业	
2020-02-22,江戏潮,0,钉钉甩钉没钉钉[doge]	
2020-02-22,丷柠檬菇凉,0,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]	
2020-02-22,-深刻-,0,你马上粉丝要比阿里爸爸多了[吃瓜]	
2020-02-22,星云晕晕晕,0,太可爱了[热词系列_知识增加][热词系列_知识增加]	
2020-02-22,此灬间,0,终于疯了	
2020-02-22,名字太长总会有傻子念,0,在?防沉迷系统什么时候加[doge]	
2020-02-22,B2E303,0,不 务 正 业[呆]	
2020-02-22,盐多歌,0,白天听到自闭，午夜听到心惊！[捂眼][妙啊]	
2020-02-22,少时梦见七年,0,这整活速度[热词系列_知识增加]	
2020-02-21,Choco_巧克力,0,[热词系列_知识增加]	
2020-02-21,阿拉斯嘉啊,0,三十多万关注的二级号[doge]	
2020-02-21,一坨胖头鱼,0,这个官方不务正业啊[滑稽]	
2020-02-22,吃鸡之零,0,[捂眼]这是官方账号吗？可怕	
2020-02-22,一只妖怪要上天,0,我有次做公交听这个歌，本来不晕的，听完下车吐到五脏颠倒[嫌弃]	
2020-02-21,淹死在梦里的白,0,在疯狂的路上越走越远	
2020-02-21,今天也不想梳头,0,求求你 正常点	
2020-02-21,某幻今天拉野屎了没,0,建议改成：蝙蝠甩钉[doge]	
2020-02-21,樱花狐妖妖,0,你真有趣～以后常来鬼畜区玩儿啊～	
2020-02-21,星际舔狗云天明,0,我喜欢小姐姐[doge]	
2020-02-21,疏墨浅画,0,我感觉自己受到了威胁[tv_斜眼笑]	
2020-02-21,P站B站带使,0,这个视频地下真就马总全家福呗	
2020-02-21,鄙人076,0,这就是企图靠鬼畜让大家投硬币回本的鬼畜up主吗 i了i了	
2020-02-21,么么头摸摸寄己哒头,0,我关注了一个鬼畜区阿婆主[妙啊]	
2020-02-21,阿能Aneng,0,[热词系列_知识增加]	
2020-02-21,高梓华,0,歌词：蝙蝠×n	
2020-02-21,Tong10,0,涨粉也太快了吧！几分钟前还是32万现在都32.1万了都	
2020-02-21,-沉棠,0,我是叛徒，我觉得钉三多好可爱。	
2020-02-21,恋丶不忘,0,在？我要声源，小姐姐	
2020-02-21,现充之汪,0,23333	
2020-02-21,SuperType59,0,不知道著名翻唱初音未来姐姐怎么看钉钉燕（bian）子（fu）的这个翻唱呢？	
2020-02-21,云云云小暖,0,哈哈哈哈哈哈哈，前排留名！	
2020-02-21,你有没有想抽我,0,这几天的三连都给你了。。	
2020-02-21,达不溜球,0,举报你，??	
2020-02-21,桑榆桑w,0,还挺萌[微笑][微笑][微笑]	
2020-02-21,达不溜球,0,举报你，??	
2020-02-21,桑榆桑w,0,还挺萌[微笑][微笑][微笑]	
2020-02-21,海棠桃酥,0,害怕…看最后都不认识钉这个字了	
2020-02-21,SAO寒暄,0,多好的看的蝙蝠啊，可惜代言了钉钉	
2020-02-21,郭逼爱哔哔,0,原来钉钉是鬼畜区的，一直错怪你了	
2020-02-21,噼里啪啦碰碰,0,这蝙蝠长得真可爱[doge]	
2020-02-21,在下一本本,0,你歌太洗脑了[笑哭]我做梦不仅梦到你了，还听到你的呼唤呢逆子[阴险]	
2020-02-21,来自新世界的不明物,0,我看你是要转行了[灵魂出窍][灵魂出窍]可是为什么还不放过我们	
2020-02-21,氵彼岸灬花开,0,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]	
2020-02-21,秋楸わ,0,都30w粉了，不安排下什么福利吗[doge]女装看腻了想看泳装[doge]	
2020-02-21,谢咕咕,0,别做软件了，改行当up主吧，出道即巅峰	
2020-02-21,我没有看你好不好,0,钉三多你怎么了？！	
2020-02-21,Galen_glg,0,我疯了	
2020-02-21,Huanyu泡泡糖,0,钉钉什么时候要考试鬼畜养家糊口了[doge]	
2020-02-21,梁大楠,0,[热词系列_知识增加]你转行了吗	
2020-02-21,旭琉璃,0,...	
2020-02-21,谢咕咕,0,钉钉，你有本事出视频！你有本事限我老师流啊	
2020-02-21,北落-戾天,0,[tv_目瞪口呆]	
2020-02-21,华尔街的游戏宅,0,下面播报新闻2月21日钉钉已经在vivo软件商店里的评分跌入2.1分了。（请各位继续努力[蛆音娘_滑稽][doge]）	
2020-02-21,豌豆乱斗玉米,0,阿里人才是真的多	
2020-02-21,Tong10,0,从此以后鬼畜区又多了一个钉钉	
2020-02-21,YAHOO起飞,0,爱了爱了	
2020-02-21,-此去经年--,0,我怀疑你在水视频[吃瓜]	
2020-02-21,靠譜成年男子,0,我觉得可以来一波舞蹈区，唱见也行啊[妙啊]至于谁来嘛，当然是唱歌的这个小姐姐啦[妙啊]	
2020-02-21,陶薇蓓,0,看看把这妹子累坏了  钉了半天 气都不喘的	
2020-02-21,凸图土兔丶,0,完了！我不认识钉字了	
2020-02-21,-此去经年--,0,又整活？我想看唱歌的小姐姐了[微笑]	
2020-02-21,流浪是一只咩,0,真改行了？	
2020-02-21,达芬奇智障,0,害怕(:3▓?	
2020-02-21,Tardis里的胡博士,0,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]	
2020-02-21,ビリビリの女,0,二级的号[tv_doge]高产似母猪啊[tv_doge]	
2020-02-21,秋叶绚美,0,评分上去就飘了[嫌弃]	
2020-02-21,叶子-ang,0,求音频[呲牙][热词系列_知识增加]	
2020-02-21,别等她说晚安了,0,断脊之犬，狺狺狂吠	
2020-02-21,凉侃侃,0,你是在报复吗[doge]	
2020-02-21,敬属_,0,兄弟们害怕打在公屏上	
2020-02-21,我今天一定早起,0,曲线救钉[doge]	
2020-02-21,Kangyuceng,0,有表情包呢，俺想聊天的时候恐吓一下我同学[阴险]	
2020-02-21,葉落随风去,0,？？？你再给我钉一下试试！[笑]	
2020-02-21,zyxSkywalker,0,疯了疯了疯了	
2020-02-21,松冈祯丞茅野爱衣,0,我真想说一句，你钉你()呢	
2020-02-21,阿银不是银桑,0,？？？[热词系列_知识增加]	
2020-02-21,浩瀚天空Tineke,0,[热词系列_知识增加]	
2020-02-21,枳酉酋长,0,爷上头了[tv_doge]	
2020-02-21,睡不醒的胖小次,0,为了融入B站已经走上鬼畜的不归路了[热词系列_知识增加]	
2020-02-21,云流昔,0,?还更新了，完全适应网课，我去╮(￣▽￣)╭。走吧，我们去打1星	
2020-02-21,Ceceeeeli,0,？！？！？	
2020-02-21,帅气der末影龙,0,好惨一官方[妙啊][tv_doge]	
2020-02-21,木四兮,0,你怕不是个鬼畜区up主。。。	
2020-02-21,回车觅辙,0,原来这只燕子这么可爱的么 ，拿锅来给我炖了	
2020-02-21,啊伟保护协会会长,0,钉钉，发现做鬼畜更赚钱，从此以后钉钉……（你们来补）	
2020-02-21,桓月竹,0,钉钉这是终于被逼疯了！！！！	
2020-02-21,炸机FR,0,初  始  之  音  唱  响  未  来	
2020-02-21,碧洛洛洛洛洛,0,？这是要转型了	
2020-02-21,木四兮,0,不  择  手  段	
2020-02-21,北大图书管理员的小粉,0,作者做视频挺辛苦的，大家给我个赞吧[doge][滑稽][吃瓜]	
2020-02-21,卍嗑假药吗,0,我笑到停不下来	
2020-02-21,木离与壶,0,卧槽上头了[笑哭][笑哭]	
2020-02-21,狗主人君,0,我只看到了一群蝙蝠[笑]	
2020-02-21,只要一亿秒爱上五哈,0,鬼畜怎么样官方	
2020-02-21,绿杖白牛铁嘴猫头鹰,0,鬼畜上瘾嘛	
2020-02-21,只是灵而已,0,那个，真是鬼才了大哥[笑哭]	
2020-02-21,稳稳小锦鲤,0,"(?Д?≡?д?)!?      你听，这魔性的声音，你看，这洗脑的画面～
怕是今晚做梦都是钉三多拿着钉钉，捶我脑壳[囧]	"
2020-02-21,Tanbof,0,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊	
2020-02-21,小玐蛋,0,完了，这蝙蝠疯了[热词系列_知识增加]	
2020-02-21,Hidko,0,魔性的声音[抠鼻]	
2020-02-21,飞鸿印雪泥,0,恶魔人crybaby的主题曲？！[热词系列_知识增加]	
2020-02-21,滑姬抱枕,0,你现在退出海来得及	
2020-02-21,醋糠的咸鱼Lemon,0,甩……甩什么?![热词系列_知识增加]	
2020-02-21,正直柳下惠,0,钉仔，妈妈爱你(?? 3(???c)，太可爱了	
2020-02-21,喵先森的喵小姐,0,萌死了[笑哭][笑哭]	
2020-02-21,我以深情伴余生,0,谁能给我个铃声版的，我要把它弄成我的来电音乐！！	
2020-02-21,Azazel阿斯坠列,0,你怎么还在2级。[tv_doge]	
2020-02-21,忱恂九,0,今天刚刚下载b站，这就是你们口中的二次元吗[哦呼]很可爱的小蝙蝠哦[doge]	
2020-02-21,人生-暗涌,0,钉钉成功靠鬼畜牢牢地钉在了小破站[tv_坏笑][tv_坏笑][tv_坏笑]	
2020-02-21,毒毒不毒毒,0,看把孩子吓的[doge]	
2020-02-21,二次元丿修罗场,0,高产呢！	
2020-02-21,九头蛇几岁,0,不务正业 [热词系列_知识增加]	
2020-02-21,我的不听话的小白马,0,前些日子我看了钉钉在线求饶的视频，觉得蛮可怜的 ，就给了五星。但是前天班导通知我们开始用钉钉后[无语]我决定撤回我的五星，有那个大佬知道吗&lt;(｀^′)&gt;，在线等，挺急的[doge]	
2020-02-21,心唯道,0,钉钉官方也太顶了，不愧是ding	
2020-02-21,我的不听话的小白马,0,前些日子我看了钉钉在线求饶的视频，觉得蛮可怜的 ，就给了五星。但是前天班导通知我们开始用钉钉后[无语]我决定撤回我的五星，有那个大佬知道吗&lt;(｀^′)&gt;，在线等，挺急的[doge]	
2020-02-21,心唯道,0,钉钉官方也太顶了，不愧是ding	
2020-02-21,柏拉兔2333,0,可以 很嚣张  再去刷一个一星[热词系列_不愧是你]	
2020-02-21,章-北-海,0,建议改成：魔 音 绕 梁	
2020-02-21,WppWMXyu,0,大晚上被吓到没有睡意加一[灵魂出窍]这玩意是恐怖视频吧！[doge]	
2020-02-21,我能摸摸你的手吗,0,下次一钉[奸笑]	
2020-02-21,万物皆可加白糖,0,蝙蝠你不要过来啊啊啊啊啊	
2020-02-21,归归归归0,0,钉！ 支付宝到账一星好评[tv_斜眼笑]	
2020-02-21,Kirito99,0,竟然莫名觉得好听	
2020-02-21,柒忘19,0,啥时候把家校卡取消一下	
2020-02-21,DM4-Ouma,0,过分了啊，蹭热度打广告!	
2020-02-21,你賴東東不错嘛-,0,这是不服吗？	
2020-02-21,卿颜qingyan,0,3小时前还热乎着的1.3分的燕子	
2020-02-21,莫让晗伤,0,"歌词：
钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉[doge][doge][doge]	"
2020-02-21,黑天讹,0,精 神 污 染	
2020-02-21,高梓华,0,蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠蝙蝠	
2020-02-21,Buud,0,秒啊	
2020-02-21,259XD,0,大家都在用钉钉嘛？分期警告，进来看看有没有你们在用的网课软件吧[打call]av90156896	
2020-02-21,无声怜语,0,还没有用钉钉的我感觉好可爱[吃瓜]	
2020-02-21,有名字好难,0,钉钉，为了生存，已经不择手段了[滑稽][滑稽]	
2020-02-21,渔夫香肉丝,0,[tv_目瞪口呆]	
2020-02-21,Sheev_Palpatine,0,最近网上老是有人问：钉钉是个什么东西。我打开电脑一查，这电脑没有联网。歪歪斜斜的每幕上都写着“钉钉”几个字，我横竖睡不着，仔细看了半夜，才从字缝里看出来，满屏上都写着两个字“吃人&#34;！	
2020-02-21,enderyyh,0,我很想蹭钉钉热度来挣点收视率，但我不会鬼畜[呆]	
2020-02-21,Demon丨Zed,0,你把小姐姐的钉声换到app去，就首付五星[doge]	
2020-02-21,顾玖あ,0,钉钉改行了？改做歌曲鬼畜了	
2020-02-21,竹子子鸭鸭,0,"小小二级，我要欺护里！
开局钉钉让我把自己手机吓掉	"
2020-02-21,多嘴小羊驼,0,为什么要在鬼畜的路上狂奔？  为什么(?Д?≡?д?)!?	
2020-02-21,粥粥ww_,0,？官方变成绘画区的啦[妙啊]	
2020-02-21,36723446106_bili,0,差点以为我可以卸载了	
2020-02-21,不猎女色,0,"◤              ◥
     [热词系列_知识增加]
  奇怪的知识
     增加了
◣              ◢	"
2020-02-21,仓鼠仓鼠仓鼠仓鼠球,0,你完了我害怕了，我又要五星分期我和你说真的，不开玩笑[doge]	
2020-02-21,姜茶汁,0,这官方的整活速度绝了[热词系列_不愧是你]	
2020-02-21,云间一缸酸菜鱼,0,钉钉你怎么了哈哈哈哈哈哈哈哈哈哈哈哈	
2020-02-21,Havana_M,0,看了视频我非常喜欢，我觉得我可以给个五星，但是一想到给了五星，就再也听不到妹子唱歌了，我犹豫了一下。	
2020-02-21,不许和我用同样的昵称,0,奇怪的鬼畜又双叒叕增加了[热词系列_知识增加]	
2020-02-21,xback-ling,0,?哈????????嗝?	
2020-02-21,夏末秋至づ花落满地,0,我只能说，大家都有钉钉上网课，在我们学校就只是一个无情的布置作业机器，直播不存在的，只有录播[酸了][呆][无语]	
2020-02-21,颍酱。,0,音频在哪下载啊？想设成铃声。也不放个链接[doge][doge]	
2020-02-21,俩兰牌雪糕,0,前排	
2020-02-21,喵喵搭喵喵大大,0,[微笑][微笑]	
2020-02-21,63726319011_bili,0,[热词系列_吹爆]我去打个五星好评	
2020-02-21,虚空的影子,0,甩...丁舞?[doge]别乱溅	
2020-02-21,Neo-ACCG,0,钉钉上个视频和这个视频配音的小姐姐是同一个人吗？	
2020-02-21,仟草佰露wrt,0,您知道您多了个cp叫智学网吗	
2020-02-21,剑心一点通明,0,不认识钉这个字了[呆]	
2020-02-21,澄江堂主人_,0,我缓缓地打出？？？	
2020-02-21,Soloist幽夢,0,"截止2020年2月21日23:30
钉钉(DingTalk )各大应用商店评分
OPPO 应用商店DingTalk 1.9分(169k 差评，46.5k 好评)
腾讯应用宝1.4分
华为应用商店2.5颗?
小米应用商店3.5颗?
百度手机助手评分3.9(显示着四颗?)
加油嗷[doge][tv_doge]	"
2020-02-21,严重缺乏词汇,0,建议改行做音乐软件[吃瓜][吃瓜][吃瓜]	
2020-02-21,陆颖轩,0,又整新活了？	
2020-02-21,螺蛳粉没有螺丝,0,只有我觉得好可爱吗[抠鼻]	
2020-02-21,戚-,0,…………高产似那sha？？？？？？？？。？？？？？？？？？？？？。。？？？？？？？你是现在最勤劳的up主。最	
2020-02-21,旧陌想吃芝士焗饭,0,哦豁赶上了[doge]	
2020-02-21,孤独深邃的罗曼医生,0,这只蝙蝠又在整活???	
2020-02-21,小胖蟹Moya,0,真牛逼	
2020-02-21,小潘xiaopan,0,精神污染[囧][囧][囧]	
2020-02-21,丛布川內酷,0,[热词系列_知识增加]	
2020-02-21,世界狗靶海联盟,0,一共大约348个钉	
2020-02-21,审判天渣,0,求表情包	
2020-02-21,蕾奇尔巴斯德,0,中途换气差评[tv_doge]	
2020-02-21,嘿无所不在,0,注入灵魂	
2020-02-21,审判天渣,0,好可爱	
2020-02-21,凡夫俗子李先生,0,你 看 这 个 蝙 蝠 真 像 燕 子 [doge][doge]	
2020-02-21,急急急李,0,可爱嘻嘻嘻	
2020-02-21,努力的大提莫呦,0,哈哈哈哈哈哈嗝	
2020-02-21,命莲寺幽幽子,0,我寻思现在关注你的是不是都等着看你鬼畜自己[喜极而泣]	
2020-02-21,mdmbdhd,0,被迫营业，只为五星[tv_doge]	
2020-02-21,超级爆裂纹动击,0,说实话 钉钉挺好的 还有分屏[doge]	
2020-02-21,阿基不搞ji,0,我不是不想给你5星，是因为你的铃声真的让我裂开，我中午午睡的时候，准备睡着的时候，突然之间就钉的一声，我整个人就醒了，就再也睡不着了[笑哭][笑哭][笑哭]（我午睡时都会把后台清了），然后钉钉是真的好用[doge][doge][doge]	
2020-02-21,哲学の苏维埃红军,0,给你五星吧！反正我也不用这个软件[doge]	
2020-02-21,甜酒泡蛋,0,可爱	
2020-02-21,终末泡沫,0,网课直接用的QQ的哭了[蛆音娘_哭泣]	
2020-02-21,璟玥_璟玥,0,首页通知书	
2020-02-21,爆炸桃酱,0,哈哈哈哈哈哈[热词系列_知识增加]	
2020-02-21,Alnova,0,伟大的骨钉贤者	
2020-02-21,舟学ZH,0,前三条评论[无语][无语][无语]	
2020-02-21,sin特别正,0,五星一次付清换置顶	
2020-02-21,尼古拉斯猫狗官,0,"五星给了，钉钉快夸我（叉腰）
顺便钉三多是公乌鸡（？）还是母乌鸡（？）	"
2020-02-21,爱学习的板,0,[热词系列_知识增加][热词系列_知识增加][热词系列_你细品]这还要从一只。。。。。。	
2020-02-21,鹿岛咕,0,新活来了哈哈哈哈哈哈哈哈哈哈	
2020-02-21,山风33,0,为啥还是2级？	
2020-02-21,我爱夸克,0,你还做鬼畜上头了！？	
2020-02-21,清风归客1,0,有、可爱，想给五星[doge]	
2020-02-21,浪花朵朵爬山虎,0,甩钉歌太甩了叭，甩漂了[OK]	
2020-02-21,VolleyBallWang,0,没硬币了 明天再来分期三连	
2020-02-21,彦哥哥的心你猜不透,0,兄弟歇会儿吧！	
2020-02-21,皑白祝福,0,真就鬼畜区up猪[OK]	
2020-02-21,柠檬苏打水真好喝,0,钉钉：自己走了鬼畜自己的路，能让别的钉钉鬼畜无路可走！[doge]	
2020-02-21,BEATBOXER神鹿,0,我喜欢这个声音[doge]	
2020-02-21,你的之卿呀,0,一共159个钉字	
2020-02-21,feveg,0,"[热词系列_知识增加]
(つ  と)
 ∪^∪	"
2020-02-21,39925107270_bili,0,官方是疯了吗【狗头】	
2020-02-21,Cola-XD,0,纯新人，刚来b站，请问这是音乐区up主吗？i了i了。	
2020-02-21,LineRnote,0,少了两个钉？	
2020-02-21,六花です,0,好可爱	
2020-02-21,遥埜,0,前排	
2020-02-21,纯櫻の涙,0,果然，钉钉，你才是我爸爸[tv_大哭][tv_大哭][tv_大哭][tv_大哭][tv_大哭][tv_大哭][tv_大哭][tv_大哭]	
2020-02-21,许甜甜的小笨笨,0,估摸着这几天的鬼畜看多了，先下手为强	
2020-02-21,笨笨羊大剧场,0,[doge]让我来钉一下这位妹子	
2020-02-21,大祥哥猝了,0,已经举报[doge]	
2020-02-21,账号已注销,0,可爱的钉钉钉钉[大笑][大笑][大笑]	
2020-02-21,大祥哥猝了,0,已经举报[doge]	
2020-02-21,账号已注销,0,可爱的钉钉钉钉[大笑][大笑][大笑]	
2020-02-21,神无月弥生参上,0,钉钉用来跟列表连麦挺爽的，不容易卡。（迫真。）	
2020-02-21,哦呵呵是吗宁配吗,0,害怕??	
2020-02-21,孟圣卓,0,讲真的 你可以来做个up主别做钉钉了[鸡腿][微笑]	
2020-02-21,糯米团糖糖,0,要不要考虑一下装一个防沉迷系统勒？	
2020-02-21,Michael_涵,0,好听！我打9分	
2020-02-21,梦恋心无悔,0,恐怖太恐怖了我看一星都不用给了	
2020-02-21,球球刺,0,在？一个全款五星换这个表情包好不好[笑哭]	
2020-02-21,壶卢子,0,亲爱的是不是分太低受刺激了？！[捂脸][妙啊]	
2020-02-21,程晓柒,0,"歌词：
钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉	"
2020-02-21,浓缩果蔬汁,0,这吉祥物也太可爱了  呜呜呜  太可爱了	
2020-02-21,FLAdrcano,0,害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕害怕	
2020-02-21,我叫赤铜,0,这种剪辑单一重复，毫无技术，毫无内涵的视频是怎么上热门的[doge]	
2020-02-21,黑茶桑啊,0,请保持这个更新速度	
2020-02-21,Arus遮天,0,奇怪的歌词増加了[热词系列_知识增加]	
2020-02-21,给爷整个糯米糍,0,我觉得你在开车 但我没有证据[抠鼻]	
2020-02-21,长鹿柠,0,怎么又是你啊？你是不是上了？我作业还妹写完呢！[大哭][大哭][大哭]	
2020-02-21,木白走召,0,唉，我已经面对现实了，放过钉钉了。[大哭]	
2020-02-21,茶樱玖ChaYingjiu,0,这群蝙蝠太可爱了	
2020-02-21,早睡早起第一人,0,丁丁 叮叮 钉 钉钉[无语]	
2020-02-21,沉迷学习的小L,0,没有钉钉，有慕课，学习通，雨课堂，智慧树…[微笑]	
2020-02-21,阿染染炒鸡萌,0,啊噗??终于疯了	
2020-02-21,今天暴君码文了吗,0,真就靠B站投币养活了？[doge]	
2020-02-21,HZ-白开水少女K,0,你已经放弃了吗，当鬼畜up主了？你之前的投稿明明很正经的说[囧]	
2020-02-21,意兴那个阑珊,0,你怎么还2级？	
2020-02-21,Opinionator,0,牛逼啊，居然那么好听	
2020-02-21,卑鄙的外乡人哟,0,热乎，但是却让人害怕[滑稽][滑稽]	
2020-02-21,四月e桃花,0,那个，我问一句，这真的是官方吗？	
2020-02-21,苟橘子吖,0,很好，你五星没了[doge]	
2020-02-21,马思瓜,0,原本我没有上网课，我嘲笑那些有网课的，直到我收到了24号网课的通知，我决定给你打个五星，分五期付款	
