评论时间,姓名,点赞数,评论内容
2020-02-25,只求富贵,0,好个屁	
2020-02-25,晴时慕雨张同学,0,本人学生党，但我是我们学校第二个在钉钉上获得初级数字化教师资格证的，第一个是我室友，比我早一天获得[喜极而泣][喜极而泣][喜极而泣]	
2020-02-25,御子柴柴,0,你说钉钉有啥好，再好一星跑不了！	
2020-02-25,嚶其鳴矣求其友聲,0,官方鬼畜，最为致命！	
2020-02-25,一只小黑狐,0,你说钉钉有啥好，钉钉屁股是块宝[doge]	
2020-02-25,碧澄冷浸千秋月,0,什么时候企业必须利用加班打卡来计算加班工资的时候你才是真正的效率工具，要不然你只是压榨者手里得皮鞭	
2020-02-25,南澂子,0,搞的我都想下个钉钉打一星了[doge][doge]	
2020-02-25,_av170001,0,资本软件[偷笑]	
2020-02-25,千岛酱不加柠檬,0,奇怪的素材增加了[热词系列_知识增加]	
2020-02-25,发霉的菌翎,0,钉钉……真没必要，真没必要[笑哭][笑哭][笑哭]	
2020-02-25,伊尔道,0,妙是挺妙呢   可还是不能阻挡我的一星	
2020-02-25,STK斯特威尔,0,鬼畜up实锤	
2020-02-25,浣花泠雨,0,天地有大美而不言……除了钉钉不知道干啥的	
2020-02-25,奕闻9511,0,苏卡布列[tv_发怒][tv_发怒][tv_发怒]	
2020-02-25,阿鹤每天都在裂开,0,评论区里神仙云集[doge]场面太大了，把我吓到了	
2020-02-25,肆山椒鱼,0,"你说钉钉有啥好，上课打卡逃不了。
:但是我们老师不用钉钉:)	"
2020-02-25,祁正大人,0,整活大师	
2020-02-25,我是有身份证的人,0,快来欺负这个2级官方号！	
2020-02-25,Prekzreuzex,0,二十年之后，现在的小学生们坐在写字楼的格子间里被996暴打的时候，估计会想起组团给钉钉打一星的那个下午。那是他们曾经认真却又无力的抗争~~	
2020-02-25,沧晓,0,要不靠做up挣钱吧，别养软件了	
2020-02-25,北鸣_,0,不用总是发视频吧	
2020-02-25,wys落雨寒,0,我能五星分期付款吗？或者找人来AA。	
2020-02-25,Suzukolism,0,我居然动心了，想要下载	
2020-02-25,我的灵梦有鬼刀,0,老rapper了[doge]	
2020-02-25,麋m梦,0,这个软件真的不错，还好我不用[doge]	
2020-02-25,薇尔莉特打字姬,0,比学习通好	
2020-02-25,好想吃炸鸡汉堡火鸡面,0,你最近上热搜上的很频繁呐 钉儿～	
2020-02-25,Shoop_ba,0,我好愁，这年头想入职个大企业还需要会做鬼畜的吗?[热词系列_知识增加]	
2020-02-25,进击的丸子biu,0,每天上b站第一件事：钉钉奇怪的歌增加没有。哈哈哈哈哈	
2020-02-25,是你仔仔,0,玩归玩，闹归闹，班主任威严不敢撬。你看看哪个是为了聊天下钉钉的，不都是上网课嘛[微笑]	
2020-02-25,住在月宫看月亮,0,早恋和小资源共享神器呀	
2020-02-25,LUWENins,0,一星好评	
2020-02-25,妖o夜,0,你有dingding吗？请回答	
2020-02-25,句号君-微笑,0,你说钉钉有多惨，五星分期来付款。	
2020-02-25,六月伏夏未雨,0,整活鬼才[嫌弃]	
2020-02-25,小白只喝黑阔落,0,令人作口区	
2020-02-25,秀儿快开门,0,建议发网易云	
2020-02-25,无中生有海森堡,0,钉钉这是要公然挑战鹅场呀	
2020-02-25,陛下为何弃我如碧玺,0,你说钉钉有啥用？没用你切了啊╮（╯＿╰）╭切啊[滑稽]	
2020-02-25,Arthursword,0,坏名声也是名声，挣钱嘛	
2020-02-25,有一天我看见43次日落,0,为什么不让小姐姐唱！！！！	
2020-02-25,一只炒鸡水的鸽子,0,[热词系列_知识增加][热词系列_知识增加]	
2020-02-25,猴头姑,0,[吃瓜]众所周知，钉钉是个一星软件	
2020-02-25,王者荣?,0,"你说钉钉有啥好？
分期付款少不了[微笑]	"
2020-02-25,一本都不正经,0,教科书级营销	
2020-02-25,莫拂心,0,下个用用	
2020-02-25,Dr-Logic187,0,我感觉钉钉又飘了需要一星打击	
2020-02-25,bililibui,0,钉钉本钉小姐姐的声音好听	
2020-02-25,默影yx,0,一星好评少不了[doge]	
2020-02-25,咸鱼在烤火,0,钉钉在开学不用网课后绝对火	
2020-02-25,ほし后市,0,我觉得钉钉挺好	
2020-02-25,琳珞璃,0,神仙宝藏是钉钉，五星分期给一星	
2020-02-25,孟冬初五,0,你一发视频我就叫我妹来看，因为她已经被钉钉逼疯了[微笑]	
2020-02-25,杂食党的幸福你不懂,0,钉钉你说你还研究直播软件干嘛，不如做个音乐区up主[大笑]	
2020-02-25,花哥老婆,0,幸亏我们不用你上课 [捂脸]	
2020-02-25,都是徒然的,0,米奇妙妙钉♂[doge]	
2020-02-25,只是芝士呀,0,害怕	
2020-02-25,yyf25256,0,谁说密聊不能截屏[无语]	
2020-02-25,菩提树有多少尘,0,求生欲	
2020-02-25,沉梦听雨v,0,你说钉钉有啥好，网课我真受不了[阴险]	
2020-02-25,648至纯源石,0,你们钉钉响了[tv_doge]	
2020-02-25,阿嫄呀,0,这个二级号最近格外活跃	
2020-02-25,桵散落的时候,0,就算你把地球吹翻我也只是一星，哪位改零星哪位少侠是我辈楷模。	
2020-02-25,一颗黄豆a,0,为毛钉钉下面的官方号这么多？[微笑][tv_白眼]	
2020-02-25,亿鸽之王时k爷,0,别的up都是求三连，你是求五星，对待这种情况，我只能说: 下次，也不一钉[doge][doge][doge]	
2020-02-25,程曦大厅繁植标兵,0,你怎么还是2级？	
2020-02-25,tage,0,看到表情包里的千玺宝宝啦	
2020-02-25,精分的叉酱,0,官方疯了[doge]	
2020-02-25,不姓方的世玉,0,今天下载了钉钉，给了五星好评。因为相比于宁一个软件，我卸载又装两次了，都登录不上去，我是真的生气了。	
2020-02-25,30度以南,0,马上就不用钉钉了[呲牙]	
2020-02-25,兔妖桂花糕,0,这是要取代微信？	
2020-02-25,我是毛豆君,0,"[热词系列_知识增加]奇怪的钉钉rap增加了！
(つ  と)
 ∪ω∪	"
2020-02-25,lconverse,0,同好？不是好同吗[滑稽]	
2020-02-25,灬放悽,0,一星好评少不了	
2020-02-25,摸鱼的周掌门,0,这个鸟因为五星疯了，不如我们把它。。。	
2020-02-25,司司司司蔚,0,坐等中门对狙[tv_doge]	
2020-02-25,古巷烟雨殇,0,蝙蝠女孩你好[滑稽][滑稽][滑稽]	
2020-02-25,Starstain,0,就我觉得这个3d模型巨丑么……还不如以前2d萌	
2020-02-25,乐观主义章北海,0,好就好在，你们今天给钉钉打1分，十几年后你们坐在写字楼里996老板用钉钉打你。[热词系列_知识增加]	
2020-02-25,板本一giao火化,0,一星好评少不了[doge][doge][doge]	
2020-02-25,lwms,0,你要抄底微信？	
2020-02-25,皱铺,0,我哭了  英语读三遍语法打卡，我一条语音读一遍至少一分钟，它一直说我读的时间太短，我读了十遍，只成功一次[笑]我要累死了	
2020-02-25,林逗比-咯咯咯,0,你说钉钉有啥好，五星分期还不想要	
2020-02-25,柯柯要做欧洲人,0,学习直播界最会做鬼畜的[吃瓜]	
2020-02-25,GaoxingCRAZY,0,没评论？	
2020-02-25,gddjytruydh,0,钉钉无疑是一款令客户满意的软件和你用户有什么关系……	
2020-02-25,如天乐,0,我还真不知道有这些功能	
2020-02-25,强迫折磨,0,听说，你刷分了！	
2020-02-25,随便按一行,0,钉钉入驻B站后成功转型为鬼畜区up	
2020-02-25,冰橙果冻,0,好多小闪电啊[热词系列_知识增加]	
2020-02-25,玉米杰子,0,u1s1，钉钉密聊功能真的赞[打call][打call]	
2020-02-25,轮回者的哀歌,0,这个活我觉得不行	
2020-02-25,一只肥宗丶很肥很肥,0,这粉丝涨的！[星星眼][星星眼]	
2020-02-25,阿埒Xxi丶,0,你说钉钉有啥好，一星好评少不了[doge]	
2020-02-25,你们知道顾飞嘛,0,哎哟，涨粉速度不错哦[doge][doge][doge]	
2020-02-25,叁氵,0,两天没见涨了近10万粉	
2020-02-25,岑子棽,0,有点上瘾啊	
2020-02-25,李善长擅长什么,0,"★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
活不错，打个五星给钉钉	"
2020-02-25,今天你攒石头了吗,0,介孩子被五星分期逼疯了[doge]	
2020-02-25,怪味的包子,0,坐等大佬来和钉钉对线[阴险][阴险][阴险][阴险][抠鼻][滑稽]	
2020-02-25,小熊软糖_嘤嘤嘤,0,起码你会搞鬼畜	
2020-02-25,寂玥寒璃,0,没有学生党能逃过钉钉的命运(-o-)／该来的它还是来了（＾＿?）	
2020-02-25,三朝浮梦,0,如果不是用来上课……我真是会一次付清五星的……	
2020-02-25,敷衍1357,0,ntnd还真是个人才[doge][doge][doge]	
2020-02-25,吾与夏之觞,0,学习不积极，钉钉有问题[热词系列_知识增加]	
2020-02-25,忆秋亦知秋,0,没有灵魂	
2020-02-25,乐于助人绫小路,0,钉钉为了升级已经不择手段了	
2020-02-25,修仙不如吃肉,0,钉钉也疯了哈哈哈哈，被小学生逼疯了	
2020-02-25,RediscoverM,0,等到钉钉不是lv2了就欺负不了它了兄弟	
2020-02-25,水果软糖qwq,0,一天天的不去研究软件新功能在这里rap[tv_白眼]	
2020-02-25,秀树泽也,0,第一个视频做的真好，第二个怎么感觉做出了宣传的味道？     [囧]	
2020-02-25,LLL超萌,0,[热词系列_可以][热词系列_打卡]	
2020-02-25,ねくばやジマ,0,其实我挺热衷于5星分期的	
2020-02-25,苏柒Sunshine,0,这是从官方账号改往鬼畜区发展了吗[吃瓜]	
2020-02-25,WL预言,0,刚要打开这个鬼畜?( ? ? ? )?，钉钉响了Σ(?д?|||)??，你说钉钉有啥好？（咬牙切齿）[黑洞]	
2020-02-25,kyle923,0,小技巧，丁丁人脸识别打卡的时候，可以带着口罩，就能够获得最高95分的笑脸值	
2020-02-25,时光流去何留余,0,"你们可能不知道在家用钉钉上网课是什么概念
我们一般只会用两个字来形容这种人：学怪！

我经常说一句话，当年他小学生作文写未来在家上课，我今天0202年实现一波不是问题。
打他一个卡，这个作业不能交，这个作业不用交，交了就死定了。
反手给一个一星好评，闷声发大财。他还使劲推广？但是不用怕，他的推广赢不了五星。
打卡，网课，作业，作息，直播，很牛逼这波操作，如果把这个直播平台换成虎牙，我这把火箭将绝杀，但是换不得。
单走一个课程表，傻～b，直接把课程表送走了。  
打他一个卡顶他。钉钉快点，钉钉，钉钉你评分让我们打成渣了都不来吗？钉钉你快点下架啊！钉钉别磨磨蹭蹭的。

给钉钉发份作业好吧，钉钉给你发一份五年高考三年模拟。

给钉钉发一份五三模拟！开始你的直播秀，刷赞刷赞。漂亮！

你一个老师靠钉钉能抓到我刷b站？你能抓到我？！你今天能人赃并获抓到我！当！场！就让你把这个电脑屏幕给吃掉！！！	"
2020-02-25,hczy豆蔻,0,功能挺多，下次一定	
2020-02-25,-Ziip-,0,上  流  聚  会[吃瓜]	
2020-02-25,怎么改昵称_,0,钉钉，你转行吧！	
2020-02-25,音墨璃,0,在？这粉丝数涨的很快啊，是要和马爸爸争夺整活之王的地位？[吃瓜]	
2020-02-25,翼天夏日,0,你說钉钉妙不妙，一星好評少不了[滑稽]	
2020-02-25,提酒泛轻舟,0,钉钉好啊，钉钉妙，分期付款啊少不了	
2020-02-25,带带吱加哥,0,这波啊，这波是绝境反杀	
2020-02-25,账号已注销,0,一星的评论真的宅家的乐趣了 [吃瓜]	
2020-02-25,古灯桥下,0,你说钉钉有啥好 钉钉pg是块宝[doge]	
2020-02-25,没名字起哇,0,你挺能整活啊[doge]	
2020-02-25,源于蜀道难,0,我觉得不行	
2020-02-25,取个蓝色的名字,0,钉钉没找你们收费你们还比比啥？	
2020-02-25,赵师秀是秀才,0,音乐软件？	
2020-02-25,1993聪明,0,官方鬼畜，最为致命	
2020-02-25,你怕不是个妖怪,0,一切都是蝙蝠的阴谋	
2020-02-25,负剑清寒,0,小姐姐唱歌呢？我要听她叫我爸爸！[抠鼻]	
2020-02-25,猫头鹰御主,0,自 买 自 夸[doge]	
2020-02-25,草木颜,0,这个钉的音效，emmmmm，可怕	
2020-02-25,空花炮影,0,蝙蝠有什么好的[doge]	
2020-02-25,宙斯玄,0,叫了爸爸赚了三星之后钉钉就飘了[阴险]	
2020-02-25,回春君啥也不是,0,分期付款给5星[热词系列_妙啊]	
2020-02-25,EC-滑片P,0,鬼畜区知名up主-钉钉	
2020-02-25,S-橙子,0,怎么高产的嘛？？？？？？[2233娘_喝水]	
2020-02-25,战云飞扬,0,你不能给我一刀，然后帮我包扎我就当你是好人啊	
2020-02-25,丶在路上,0,哟哟，切克闹，坚果饼子来一套	
2020-02-25,网恋被骗5m,0,这是要搞QQ啊	
2020-02-25,74829210382_bili,0,有点东西哦	
2020-02-25,南瓜JOKE,0,钉钉缺个锤子[OK]	
2020-02-25,whycantyousee养乐多,0,官方吐槽真的好致命	
2020-02-25,yoyodayo,0,你居然是鬼畜区吗，失策了[笑哭][笑哭][笑哭]	
2020-02-25,翻滚的黑色糯米糍,0,我居然主动点进了广告！[热词系列_知识增加]	
2020-02-25,KOOOONI,0,钉钉发现了一条致富之路，在B站当音乐鬼畜区up主[喜极而泣][喜极而泣][喜极而泣]	
2020-02-25,想变成锥子脸的阿追,0,钉钉是火了吗????	
2020-02-25,风铃环山,0,劳动申诉拿不到证据[OK]	
2020-02-25,做个richman,0,你说钉钉有啥好爸爸tm少不了[tv_doge]	
2020-02-25,sssEATER,0,钉钉竟然是鬼畜音乐区，长见识了	
2020-02-25,Siri-Ray,0,搞得我都种草了[笑哭]好想上网课用钉钉啊，垃圾腾讯课堂[笑哭][doge]	
2020-02-25,飒飒飒飒飒枫斗,0,AI实时翻译怎么设置的	
2020-02-25,我现在需要一个ID,0,我的天，钉钉都开始进军rap区了吗[哦呼][哦呼]	
2020-02-25,让谣言飞一会儿,0,他急了他急了[滑稽]	
2020-02-25,末影土豆_,0,没啥好[doge]	
2020-02-25,SHIKEHUAGE,0,求背景音乐	
2020-02-25,会发光的萨摩,0,我竟然心动了	
2020-02-25,花理度,0,钉钉你快成网红了	
2020-02-25,-朝歌,0,钉钉有没有可能用这次热度去压到腾讯QQ	
2020-02-25,洛齊,0,莫名其妙没完没了[喜极而泣]	
2020-02-25,斐曦曦,0,刚得到通知二号开始上网课[笑]	
2020-02-25,洛齊,0,又来了？	
2020-02-25,胡不慌,0,既然钉钉这么妙，来个五星分期付款好不好[doge]	
2020-02-25,Leviathan-Roc,0,钉钉别做直播软件了，改成鬼畜软件多好[tv_doge][tv_doge][tv_doge]	
2020-02-25,糖果販賣機,0,就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？就这？	
2020-02-25,星尘-碎梦,0,这又疯了[热词系列_知识增加]	
2020-02-25,慕容江,0,怀念2d图，那只可可怜怜的小钉钉	
2020-02-25,犬水子,0,我已经是超级勋章了	
2020-02-25,这大嗓门还小花呢,0,钉三多来抢企鹅饭碗了[tv_斜眼笑]	
2020-02-25,一位苦逼的中药奴,0,为什么燕子会喵喵???	
2020-02-25,林卷卷-,0,那个智能工作助理在哪里呀	
2020-02-25,左zyl,0,没有求饶时候的歌好听了[喜极而泣]	
2020-02-25,小男子紫魂,0,开头那声音就跟我钉钉响了一样，吓我一跳	
2020-02-25,郁初白,0,我已经完全爱上钉钉啦[惊喜][热词系列_高产]	
2020-02-25,瑜丘sama,0,skrskrskrskrskr	
2020-02-25,你也没吃吗,0,音乐区up？	
2020-02-25,努力变好的朱妖妖,0,钉钉你心虚吗？	
2020-02-25,幻灭了无痕,0,坐等大佬门中对狙[吃瓜]	
2020-02-25,官方认证保登心爱,0,要问钉钉那里好，钉钉屁股是块宝。奥利给，干了兄弟们！	
2020-02-25,我叫阿刀,0,我想问一句，咋还是二级，是不是真的有经验卡	
2020-02-25,言七aholic,0,。。。。。。	
2020-02-25,冫水水水,0,哈哈哈哈笑死钉钉	
2020-02-25,孟珺i,0,我们来说说钉钉有啥不好吧[doge]	
2020-02-25,职黑biss,0,？？？？？	
2020-02-25,心帝-许,0,哟哟 五星好评分期到	
2020-02-25,小谢同学bili,0,哈哈，我等级比你高[doge][doge][doge]	
2020-02-25,单推西野七濑,0,[doge]这么高产 不务正业	
2020-02-25,挞個喇惑,0,在一众网课软件里疯狂涨粉ing	
2020-02-25,会飞的pig-,0,女少 口阿	
2020-02-25,改个啥名字都喜欢翠花,0,"看完只想说：
微信瑟瑟发抖！[偷笑]	"
2020-02-25,AtCross,0,？？？？？人才人才，打不过，打不过[妙啊]	
2020-02-25,酷盖要有钱,0,钉钉活好QAQ	
2020-02-25,我王不修就是可爱,0,官方已疯？？？一时鬼畜一时爽[doge]	
2020-02-25,墙内的AT,0,死的好[阴险]	
2020-02-25,憨狗叁柒,0,我终于也有网课了	
2020-02-25,眳11,0,钉钉努力洗刷清白！！！	
2020-02-25,bili_66412510808,0,害怕	
2020-02-25,忆情没睡醒,0,我怀疑这燕子动机不纯，这几天都在鬼畜自己…[doge]	
2020-02-25,靈音bili官方頻道,0,这个官方疯了吗	
2020-02-25,-Muuu,0,哈哈哈哈哈哈鬼畜还玩上瘾了都	
2020-02-25,82十17,0,好吧，现在被腾讯会议支配了	
2020-02-25,w机巧绅士w,0,多了些奇怪的官方[尴尬]	
2020-02-25,取一个简单的id,0,性感钉钉，在线rap～	
2020-02-25,贫穷之肝精,0,我手机给钉钉卡爆了呀！下载钉钉以后直接变老人机，大型游戏都没有这么卡的好吗！[生气][抓狂]@钉钉DingTalk	
2020-02-25,长孙荣蓉卡,0,我要叫爸爸的小姐姐[微笑][微笑]	
2020-02-25,泠夏sama,0,你看钉钉，这么多粉了还是个两级号	
2020-02-25,星冰乐Gemini,0,我喜欢阅后即焚这个，我要去调戏官方小姐姐	
2020-02-25,山在青山有青楼,0,真没想到，2020第一个火的竟然是这小黑钉钉	
2020-02-25,当年明月真美,0,视频很好，我给一星	
2020-02-25,葛炮式懵逼,0,钉钉病毒入侵了[热词系列_你细品]	
2020-02-25,倚南栀,0,不愧是学习软件，够勤奋！	
2020-02-25,佳人美酒安于一隅,0,几个菜啊，喝成这个样啊！	
2020-02-25,__Mangata_,0,钉钉真好，分期好评了	
2020-02-25,反鲨闰土的猹,0,我要唱歌的那个小姐姐！[热词系列_知识增加]	
2020-02-25,Vilion,0,好吧好吧，给你个三星	
2020-02-25,墨宝呀w,0,我怀疑他想搞马爸爸[doge][doge]	
2020-02-25,YWH阿耿,0,你说钉钉什么好     五星分期就是妙	
2020-02-25,静夜-思,0,鬼畜就鬼畜，发我老婆照片干嘛？？？？[生气]	
2020-02-25,Vilion,0,基佬……我是说急了	
2020-02-25,负债剪辑哥,0,众所周知，钉钉是一款音乐软件	
2020-02-25,兔子炒饭,0,我理解且支持你钉钉加油！	
2020-02-25,在此勿动去搬车站过来,0,干翻微信[OK]	
2020-02-25,旺仔牛奶香蕉棒棒锤,0,任你功能再强大，能上网课就是渣	
2020-02-25,HB铅笔_,0,这孩子被五星分期逼疯了	
2020-02-25,达拉啪嗒嘭,0,钉钉是想接替微信的地位吗？??	
2020-02-25,升星座,0,creeper？	
2020-02-25,陆胖SunXL,0,您干脆出道吧  三连我还是给得起的哈哈哈哈	
2020-02-25,Hannibol找你了,0,"大哥，哪怕你旗下所有品牌都开号来b站狂做公关
也改变不了那群小孩分期付星的心啊
……
他们简直是翻身做爸爸
在漫长的乙方生涯里，终于享受到作为甲方随便蹂躏对方的滋味
钉钉这一星
我看是要继续耗下去了[无语][无语]	"
2020-02-25,夏华赤,0,害怕	
2020-02-25,Style青年,0,鬼畜界的一颗新星[doge]	
2020-02-25,Amway水原千鹤,0,太棒了，一星好评	
2020-02-25,不是瑶瑶哟,0,和你爸就差六万了	
2020-02-25,甜声几又香,0,你是不是玩上瘾了，还有啥发出来看看[热词系列_知识增加]	
2020-02-25,下次一定之鸽王分定,0,好评！必须好评！[doge]	
2020-02-25,谟泊泊泊泊,0,害怕	
2020-02-25,青木一树,0,我现在分屏，上面是钉钉直播培训，下面在b站看钉钉rap	
2020-02-25,花大喇叭--,0,可惜这些功能我不需要	
2020-02-25,雪山之巅琑,0,就冲你可以翻译英语五星有了	
2020-02-25,取向狙击苦艾酒,0,天天整活儿？	
2020-02-25,横滨热心市民叶某,0,好个屁[doge]	
2020-02-25,JustEliza,0,突然想下载钉钉了[doge]	
2020-02-25,真的是透明吖,0,这就是你把我信息自动翻译成日文的理由？	
2020-02-25,奕奕奕奕奕良丶,0,你说钉钉有啥好，钉钉翅膀是块宝	
2020-02-25,Scarlettong,0,哈哈哈，你太可怕了[滑稽]	
2020-02-25,红小洪,0,够尬，我喜欢！	
2020-02-25,僵尸马克,0,3D没有手绘(不知道之前是手绘还是啥）可爱，看起来像是个粘土人偶，不好看，建议还是采用以前的画风(平面绘画)	
2020-02-25,SHIKEHUAGE,0,这tm不就是QQ吗？	
2020-02-25,萨卡兹-雇佣兵-W,0,奇怪的功能增加了[热词系列_知识增加][热词系列_锤]	
2020-02-25,青秋月夜,0,我五星好评分期就差一期，我这就去付款	
2020-02-25,宛乔是大蛇心上人,0,不分期五星好评从我做起	
2020-02-25,买到蛋,0,看来钉钉想五星分期想疯了[妙啊]	
2020-02-25,薰day,0,再放送[热词系列_知识增加][热词系列_你细品]	
2020-02-25,ktxvyq,0,整活还整上瘾了还？！	
2020-02-25,苏老蛇,0,钉钉这是要进军音乐区了吗	
2020-02-25,姜葱炖乳鸽,0,你看人家钉钉多好，腾讯课堂你学学人家??	
2020-02-25,神奇的漩涡,0,钉钉彻底疯了[吃瓜][吃瓜][抠鼻][抠鼻]	
2020-02-25,久伏墨,0,Hetui	
2020-02-25,王老实哎,0,在？加个钉钉好友！？	
2020-02-25,帝王kono迪亚波罗da,0,还上瘾了？[妙啊]	
2020-02-25,heartberoller,0,求beat	
2020-02-25,宇宙第一酸酸精,0,第一个rap已经1557万播放了	
2020-02-25,世间再无晨桑,0,怎么还是二级号啊？	
2020-02-25,武之德,0,[热词系列_知识增加]	
2020-02-25,加肥猫也不是吃素的,0,你怎么回事哈哈哈哈哈哈玩上瘾了天天鬼畜哦[doge]	
2020-02-25,斤鷥杰斜吖盞,0,只要不上课，就好	
2020-02-25,名曰说,0,你想挑战微信	
2020-02-25,温软三十,0,同一个爱豆[喜欢]必须给你五星好评了[鸡腿]	
2020-02-25,AreYouMyMommy,0,我尿毒我先来 别让他尝到甜头[吃瓜]	
2020-02-25,二凡十三岁,0,女少口阿	
2020-02-25,要考研的86,0,??????	
2020-02-25,好评君,0,疯狂骗级	
2020-02-25,容嬷嬷带针来了,0,宁又来了！！！！！！	
2020-02-25,话梅味软糖,0,用了学习通才明白。。。	
2020-02-25,次次儿酱,0,真好啊。。。[热词系列_知识增加][热词系列_猛男必看]	
2020-02-25,神奇的人2哈哈,0,在？唱歌的小姐姐可以安排到钉钉的系统音吗？	
2020-02-25,刘periii,0,是个狠人[吃瓜][吃瓜][吃瓜]	
2020-02-25,云兮sakura_,0,你咋又来了？？？	
2020-02-25,摼D啦baby,0,你天天混迹鬼畜区，你真行啊！你看你鬼畜的你粑粑都想哭了。	
2020-02-25,ll尬王ll,0,我是个学生，感觉还可以，我快钉死了??	
2020-02-25,波塞冬丶DHH,0,我琢磨着一个教育视频直播软件，硬是被整成了土嗨鬼畜小能手，这故事要从[嫌弃]	
2020-02-25,子車書白,0,钉钉仔细想想确实挺好的，他好就好在tmlgb的	
2020-02-25,魂殇悲歌VLS,0,钉钉真的飘了[tv_目瞪口呆][奸笑]	
2020-02-25,独尐舞,0,"这是想干翻QQ?
钉钉小朋友，你这思想有点危险啊。。。[鸡腿]	"
2020-02-25,南兮木,0,说的好，我选择QQ	
2020-02-25,北凉风起,0,"一站二级，强肝三天四夜五更六播七喷，汇聚八行九业，十分凄惨。
十人九嫖，仅得八赞七转六藏五弹四评，苦等三天两夜，一币没有。	"
2020-02-25,尔伲Real,0,五星好评考虑考虑	
2020-02-25,19sc,0,钉钉在鬼畜路上越走越远[笑哭][笑哭]	
2020-02-25,羽灰-不辣金丝几把,0,在乐桃上网课的默默的给了一个三连和一个五星，请求钉钉把乐桃系统搞炸[doge][doge]	
2020-02-25,人活为,0,我钉钉响了，我不看了。	
2020-02-25,豹君☆,0,你说的这些功能。。QQ它不香吗	
2020-02-25,小飞鳄yu,0,玩上瘾了？	
2020-02-25,Crow丶X,0,这个人工智能声音我想吐啊，好难受的感觉。。你们有这个感受吗？	
2020-02-25,不知道怎么淦,0,标题是反问句，强调钉钉不好，钉钉哪里好	
2020-02-25,时安an,0,钉钉昨天炸了，作业突然交不了，差点被气死，上课一直卡[灵魂出窍]	
2020-02-25,朝云雀翎,0,钉钉涨粉40万了[捂眼]你们嘴上说着不要不要身体还是很诚实吗[墨镜][doge]奥利给	
2020-02-25,抠脚的石先生,0,钉钉真的是高产似[doge][doge]	
2020-02-25,沐光blood,0,你说钉钉有啥好，钉钉屁股是块宝	
2020-02-25,AlleriaST,0,哈哈哈哈哈哈哈哈看到千玺果断五星[呲牙][呲牙]	
2020-02-25,在下周李季北o,0,你为什么如此熟练?（[doge]	
2020-02-25,静晓远方,0,官方这波好妙[喜极而泣][喜极而泣][喜极而泣]	
2020-02-25,皇兽牙王,0,我们语文老师布置了一片背诵作业	
2020-02-25,小幽狞,0,爬爬爬	
2020-02-25,昔日的血色阳光,0,你干脆不要钉钉了，来B站当up主	
2020-02-25,某科学的虾目,0,不行啊！在群里斗图，被一个名为班主任的人威胁[tv_doge]	
2020-02-25,友雁,0,分期5星警告	
2020-02-25,板场吴彦祖,0,自   吹   自   擂	
2020-02-25,TertawaFox,0,"钉钉让我们在现实生活中玩起了彩虹六号，体验了与父母老师周旋的刺激感，让我们的游戏体验得到升华，钉钉勾起了我们强大的游戏欲望，让我们学会耳听八方，眼通千米，让我们学会一心多用的高端操作，有效的锻炼了我们强大的脑回路，钉钉还让我们拥有了一整天的电竞时光，让我们学会判断哪节课该Van，那节课不该Van。钉钉每天用令人难以费解的声音唤醒了昏昏沉沉的我们，每天打开钉钉界面都会有一只通体发黑的尖嘴蝙蝠来向你问候，它那不拘一格如同色素一样的蓝色风格相机了学生老师的泪水，它还具备完美的网络直播功能，让你立刻从烧饼变成主播！它依然在正常的直播断播结束死机，它还带给你最真实的音画不同步体验，还带给你随机断网大礼包，支持各种文件传输，以及在线编辑，让你的视力从千里眼变成千里瞎，六米以外六亲不认，五米以内脸带马赛克,让你做作业从脱发到秃头！让你从放弃到坚持放弃！让你的各科学科从精通到陌生！从还没开始就到放弃！它还让一群人变成圣母！还在等什么，赶快下载吧！【滑稽圆场】	"
2020-02-25,葵aoi今天不做人,0,有才啊哈哈哈哈哈哈哈哈哈哈	
2020-02-25,风桦雪钥,0,[喜极而泣][喜极而泣]钉钉已经疯了	
2020-02-25,吃你家鱼了吗,0,哈哈哈哈	
2020-02-25,顾白梓,0,你怎么又来了！	
2020-02-25,南叙包子铺,0,害怕	
2020-02-25,建国同志白宫升红旗,0,鬼畜上瘾了?	
2020-02-25,护妻狂魔实力宠妻格瑞,0,害怕	
2020-02-25,放学后你拉着我手,0,开始介绍钉钉功能了，好一波广告[doge][妙啊]	
2020-02-25,取昵称特费劲星人,0,以前没用钉钉 就默默吃瓜 这两天通知要用了 我突然明白为什么分期给一星了 不过我不一样 我不分期 直接一星收好[doge]	
2020-02-25,一快肥肉,0,变鬼畜号了	
2020-02-25,北山丶凉狙Zr,0,好，热度增加了！	
2020-02-25,别人改名都中奖了,0,如果钉钉把微信打趴下了，中国互联网会怎样。。。	
2020-02-25,贤狼咸狼,0,转型做up主吧，我们三连养你	
2020-02-25,你也喜欢吃菠萝油吗,0,你已经不满足整活儿了 你想当百大！	
2020-02-25,桂花蜜藕,0,音乐Top4	
2020-02-25,1晓青1,0,在线翻译可以的	
2020-02-25,梧桐落心,0,好吧，一星好评[酸了]	
