评论时间,姓名,点赞数,评论内容
2020-02-27,熟練掌握量子波動速讀,0,别整没用的，五星好评，五次分期[嘘声]	
2020-02-27,帅气苦力怕,0,逃课来看钉钉[doge]	
2020-02-27,偷懒的鸽子,0,好听，一星好评（指收藏）[doge]	
2020-02-27,lllusion709,0,up考虑投网易云嘛[doge][doge][doge]，投的话我给五星哦～[阴险][阴险]	
2020-02-27,大牛-星河,0,钉三多有手办吗	
2020-02-27,Duuuuuuuuu_,0,钉钉加油！！	
2020-02-27,白狐不吃姜,0,好看还好听，i了i了	
2020-02-27,少昊哥哥__,0,好！五星不分期！	
2020-02-27,sicecrystal,0,太感人了，我给了五星写了长评，钉钉加油	
2020-02-27,喔啦啦君,0,钉三多竟然有一丝丝可爱[tv_doge]	
2020-02-27,辣夫屁次,0,牛逼	
2020-02-27,老衲壹本正经,0,"五百年前事总知
星汉西流夜未央
好把音书凭过雁
评古论今吐粲花
分钿擘钗凉叶下
期年决去已为迟
付与家传万卷书
款若莺啼春昼暖	"
2020-02-27,离______殇,0,我想知道你们的歌是哪个小姐姐唱的	
2020-02-27,我妻san逸,0,为啥你还没有三级	
2020-02-27,小雨少爷rain,0,五星分期……算了，一次了。谢谢	
2020-02-27,九儿奇奇,0,可怕(?ó﹏ò?)	
2020-02-27,白上赛高小狐狸,0,这一手营销是真的高	
2020-02-27,十逸,0,人设怪好看的[微笑]	
2020-02-27,暮兮不是木兮,0,我也是用钉钉，但是觉得钉钉并没有你们说的那么不好。其实我只有语文和英语才直播，一天就两节课，其他的老师都是发课件，让我们自学。所以问题不是在钉钉上，是学校吧。(我不会告诉你们我不知道哪里可以给钉钉打分[吃瓜])	
2020-02-27,铂金小少爷Slytherin,0,你钉起来真好听，像指甲扣墙壁	
2020-02-27,_CLANNAD_,0,你钉起来真好听 特别像午夜凶铃～	
2020-02-27,AcxSC,0,所以头像哪里领	
2020-02-27,花名鳥千羽Kanacho_Tiu,0,我寻思你咋变成音乐up了？[doge]	
2020-02-27,无法注销嘤嘤嘤,0,"我以后再也不吃宫保鸡丁和焦糖布丁了

再也不喝玛奇朵了

[无语]	"
2020-02-27,廊燕春回,0,？你开始了[热词系列_知识增加]	
2020-02-27,-爱丽丝酱-,0,"看到头像
第一反应：谁？唱钉钉？
第二反应：钉钉又注册了个号？
[热词系列_知识增加]	"
2020-02-27,sicecrystal,0,关注这么久了，看着第一个鬼畜。就说钉钉牛逼	
2020-02-27,o0咲0o,0,投敌了[笑哭]	
2020-02-27,曹刿论咩,0,是不是再过几天就能看到钉钉vtb了	
2020-02-27,长原行深,0,有一说一，钉钉真的良心app，是真的好用	
2020-02-27,0零陵,0,吓得我赶紧给钉钉了一个5星	
2020-02-27,安风锘良倷,0,★☆☆☆☆	
2020-02-27,新酱nuo,0,hahahahhahahahaha	
2020-02-27,新酱nuo,0,官方太可爱了吧hahahahahahah	
2020-02-27,银河的瞎子阿炳,0,钉起来好听？做的啥春秋大梦呢？还能设置钉声不成？	
2020-02-27,鵸鵌DD,0,在？什么时候出道[小绿和小蓝_哦]	
2020-02-27,咖弥洱,0,就是你吓得我四点起床！	
2020-02-27,劳瑞星云,0,2020年春天，阿里家族首领，教父阿里·巴巴为小女儿钉钉洗刷一星的侮辱进行了捧场，阿里·巴巴有几个儿子，忠实的长子淘宝，心机世故的次子支付宝和懦弱的三儿子天猫等等，年长有为的淘宝是教父的得力助手，但却不是教父最宠爱的家人，钉钉是家族中最受疼爱的小女儿，颇受她的兄弟们照顾，当外来的威胁一星党希望撼动家族的地位，企图以一星首先要挟家族的小女儿钉钉时，深受阿里法则熏陶的钉钉决定大量整活，她的兄弟们为她的命运担心，但年长的教父阿里·巴巴深知钉钉的整活能耐，于是放手让钉钉去干。[doge]	
2020-02-27,虾戏犬欺,0,这个用心了，泪目	
2020-02-27,葬爱猫猫,0,很好听啊[热词系列_有内味了]	
2020-02-27,沙雕界的吴彦祖,0,giao	
2020-02-27,郑某仁,0,在整活儿的路上越走越远建议和周淑怡，药水哥，孙笑川来一波联动奥	
2020-02-27,悟空救5,0,你钉起来真好听，像极了午夜凶铃[微笑][微笑]	
2020-02-27,被碰瓷的司机,0,钉钉能不能设置可以把互动面板放大缩小，老师同学反应太小看不清。	
2020-02-27,小7黑希翼,0,不是，钉钉啥时候有脸了	
2020-02-27,正在四处溜达的崽,0,新头像好可爱	
2020-02-27,MILLORSA,0,换头像了还行	
2020-02-27,cuber-laser,0,再怎么娘化也拜托不了你是只蝙蝠的事实	
2020-02-27,LittleYechi,0,w是不是还有个你钉起来真好听	
2020-02-27,L知趣J,0,为什么换头像啊？蝙蝠它不香了吗？呸是鸟！	
2020-02-27,茉上阿九,0,哈哈哈哈哈哈哈哈可爱	
2020-02-27,瓦坎达黑猫Jackey,0,一星好评，分期付款	
2020-02-27,大大大大橘子鸭,0,官方对狙	
2020-02-27,菲洛ちゃん,0,来 钉钉一起吃个饭，钉钉盘上我盘旁[tv_馋]	
2020-02-27,七狇魂,0,中门对狙	
2020-02-27,此ID已注销销销销,0,五星付清了	
2020-02-27,さんD班某香,0,钉钉的视频最有趣的一直是评论啊[吃瓜]	
2020-02-27,bili_406501666,0,又整活？	
2020-02-27,wllllllll丶,0,黑乌鸦，加油	
2020-02-27,星辰王钢,0,娘化钉钉？[热词系列_知识增加]	
2020-02-27,静静地记住你的照片,0,一边上网课一边看你的视频，结果一不小心在直播间发了个下次一定。。。。。。[无语]	
2020-02-27,红旗飘吖嘛飘,0,没戴口罩警告	
2020-02-27,布哥哥,0,太棒了★☆☆☆☆[妙啊]	
2020-02-27,废邮courtship,0,有点东西	
2020-02-27,水母u,0,奇怪的歌曲又增加了[热词系列_知识增加]钉~	
2020-02-27,幽紷是carat,0,建议钉钉进音乐区	
2020-02-27,盒子里的疯子,0,y1s1，钉钉真的就是教科书式的运营	
2020-02-27,丿微醺丶,0,[doge][doge]我想用钉钉了怎么办	
2020-02-27,QuincyXie,0,网易云考虑一下？	
2020-02-27,seed333450,0,逆子住口。不要以为这样的这样的方法就能打动我们。你伤害了我，想一曲而过。天下哪有这么美的事，五星评价分期付款。一天只打一颗心星。	
2020-02-27,王露白,0,哈哈哈你又来啦	
2020-02-27,攒一生可爱,0,今天你上钉钉了吗[doge]	
2020-02-27,肉丸子没有肉,0,高产啊	
2020-02-27,AuroraNSadProse,0,害怕	
2020-02-27,二十三唯一,0,这个是人声的电音，还是合成音？	
2020-02-27,艾艾艾艾艾蕾,0,钉钉直播投屏到电视上算观看时长吗	
2020-02-27,亲爱的喵斯-Muse,0,特意下载了之后给五星不分期[doge]虽然我也用钉钉，我也不是高三和初三，但这个视频我ai了啊	
2020-02-27,今夕月色美,0,[热词系列_知识增加][热词系列_妙啊]	
2020-02-27,chx818,0,其实我在想pixiv什么时候会有钉钉娘的同人（r18的那种	
2020-02-27,丶冫氵六水,0,卧槽这是官方？！	
2020-02-27,hahaife,0,新头像真好看	
2020-02-27,此鱼不若君咸焉,0,中门对狙哈哈哈哈	
2020-02-27,Arthyssas,0,钉钉在努力完善自己，很棒哦！	
2020-02-27,浇花宸鸣,0,这号真小	
2020-02-27,伱生,0,你离六级账号不远了[滑稽]	
2020-02-27,狗带军,0,那么好的软件为什么以前没有[大哭]	
2020-02-27,小肥羊Emperor,0,钉钉粉丝多了你怎么就嚣张了[大哭][大哭][大哭]	
2020-02-27,波罗的海公爵,0,内个...钉娘头上的本体可以烤吗?(。’▽’。)	
2020-02-27,残骨丘,0,"工作生活分的清楚……
指下班了收到一个DING	"
2020-02-27,多行不义必自毙55,0,[小电视_赞][小电视_赞]	
2020-02-27,什么你叫我爸爸,0,看在这只蝙蝠这么可爱的份上，五星不分期了[OK]	
2020-02-27,神龙摆尾机器猫,0,我决定给你五星	
2020-02-27,这是个ID呀,0,一句追梦能成真 我快哭了 别问我为什么	
2020-02-27,木锦秋,0,画面好看	
2020-02-27,反物理永动机,0,谢谢祝福，要是没考上把你骨灰都扬了[偷笑]	
2020-02-27,好饿哦有猪肘子吗,0,这个封面是吸了老雷的色吧，，，，太明显了点	
2020-02-27,shadowthegreat,0,上网课没用钉钉倒没啥，不过已经连上一个月没休息了[喜极而泣][喜极而泣]校长说每天上网课就不用休息了，轮休就考试吧	
2020-02-27,斩玄但西门,0,像午夜的凶铃	
2020-02-27,墨雨惊魂,0,我哭了	
2020-02-27,RickyLee゛,0,钉三多你变了，你二次元化了[tv_目瞪口呆]	
2020-02-27,被针对的卫星,0,你是新来的唱见把，	
2020-02-27,心理咨询吴医生,0,继续来对线啦！	
2020-02-27,葫芦藤上糊涂果,0,百万调音	
2020-02-27,晓野沃礼,0,十个害怕九个笑，还有一个在狂笑	
2020-02-27,心理咨询吴医生,0,继续来对线啦！	
2020-02-27,葫芦藤上糊涂果,0,百万调音	
2020-02-27,晓野沃礼,0,十个害怕九个笑，还有一个在狂笑	
2020-02-27,墨雨惊魂,0,"今天我也要被你“临幸”了
嘤嘤嘤[doge]	"
2020-02-27,曹原666,0,"一人血书求音频+网易云版本[打call]
1/100	"
2020-02-27,我是cyd,0,钉钉是资本家压榨员工工具无论怎么卖惨也改变不了事实	
2020-02-27,肴核猫,0,"道理我都懂
但我听到那声宛如宫保鸡丁 宛如焦糖布丁的“钉”
我就瘆得慌	"
2020-02-27,bili_443533881,0,[热词系列_知识增加]	
2020-02-27,然琪哇啊哇,0,钉钉你什么时候换头像了	
2020-02-27,金牌厨师哦,0,您头像怎么换了？	
2020-02-27,李瑾瑜_,0,五星有了！	
2020-02-27,啊啊啊啊啊毅,0,。11	
2020-02-27,15号技师Depron,0,多久vtb出道啊	
2020-02-27,超时空警察,0,这鸟成精了，你可以去当虚拟歌姬了[吃瓜]	
2020-02-27,伦敦地上铁,0,你还有脸回来?	
2020-02-27,ta色调,0,莫名感动	
2020-02-27,小辉XiaoHui,0,中 门 对 狙，碾压@钉钉DingTalk @支付宝Alipay @菜鸟网络科技有限公司 等级	
2020-02-27,Brainstorm_P,0,美女你谁	
2020-02-27,迦勒底的某Master,0,？？？	
2020-02-27,花海ai,0,娘化了！她娘化了！娘化了！（尖叫	
2020-02-27,绮烛吖,0,泪目，五星一次付清！[打call][打call]	
2020-02-27,-_-_-_-__-_-_-,0,大厂就是强	
2020-02-27,曹原666,0,三连加五星已给，晚上睡觉前刷到钉钉又整活了，还挺感动的，共勉，2020上交等我[奋斗]	
2020-02-27,jiajiababy爱生活,0,我真的out 了，今天才知道你这个app	
2020-02-27,小辉XiaoHui,0,笑死我了	
2020-02-27,明星ちゃん,0,？？？	
2020-02-27,伪丨装,0,我信你个鬼	
2020-02-27,我有儿子你没有,0,五星好评一次付清了[doge]	
2020-02-27,脚爱闻本人,0,真羡慕用钉钉上网课的。	
2020-02-27,24ノななせ,0,钉钉什么时候出道[热词系列_可以]	
2020-02-27,星空OCEAN,0,昨天网络测试，全年级老师+主任+学生集体，联播，十分钟之内，无论是功能展示还是视频播放还是老师讲话，全程流畅，平台承受力很强??	
2020-02-27,隔壁的大哲学家老王,0,阿里爸爸全员来了？	
2020-02-27,羽墨染笺,0,竟然换个头像，认不出了…	
2020-02-27,AsO5,0,你前面说我也不想这样做，后面就对狙，发这种诱导性的视频（指自夸诱导学生使用）开心吗[doge]	
2020-02-27,罗志祥说经济法,0,我服了	
2020-02-27,我一把就把你抱了起来,0,爬	
2020-02-27,Dimensio-studio,0,谁唱的[滑稽]	
2020-02-27,乔乔乔碧萝殿下,0,兄弟萌 把中门对狙打到公屏上	
2020-02-27,寒光铁骑,0,关掉网课，来看钉钉视频[滑稽]	
2020-02-27,鑫列,0,完了 又疯一个，抬走[doge]	
2020-02-27,打败我成为一只妮可,0,自己给自己整活真是没谁了	
2020-02-27,老奴身体不适,0,建议钉钉vtb出道	
2020-02-27,御坂13366号,0,就算你换了看板娘，我也不会把5星一次付清[傲娇]，但看板娘的面子上可以分3次付[吃瓜]	
2020-02-27,修仙太晚会犭,0,看第一小节的歌词 “钉三多不会这么做” 是在反讽某软件不经过请求直接使用摄像头	
2020-02-27,WhiteUniverse_,0,这次一定一次付清！[酸了]	
2020-02-27,烟花的谎言,0,高产似那啥。。。。[热词系列_可以]	
2020-02-27,唐门唐三AI,0,真就中门对狙呗，哈哈哈	
2020-02-27,电力充足99,0,想起来dota2轮盘的一句语音，dingding mother 呱嗝[doge]	
2020-02-27,临林夕,0,大早上给我整哭了[笑哭][笑哭][笑哭]燕崽加油，五星好评已奉上[爱心][爱心][爱心]一次付清的那种哦~	
2020-02-27,茶荼酒洒,0,可爱的翻唱增加了[热词系列_知识增加]	
2020-02-27,一夜又东风,0,你有本事唱歌，你有本事把那个黑蝙蝠换成你这个头像啊[滑稽]	
2020-02-27,泰勒斯威夫特de老公,0,UP制作视频不容易，求大家给我点个赞吧，谢谢了。	
2020-02-27,爱吃柠檬的萧,0,但我眼睛好疼[大哭]	
2020-02-27,沫颜御,0,实不相瞒我把钉钉挂在一旁却在b站看钉钉[doge]	
2020-02-27,盈盈今天也超甜,0,"我感动了[大哭][大哭]
2020北外我来啦[加油][加油]	"
2020-02-27,没有功德,0,加油各位高三的小伙伴！还有三个半月[奋斗]	
2020-02-27,爱喝汽油的chara,0,我翘了钉钉的网课来b站看钉钉[疑惑]	
2020-02-27,System_3230,0,整  货  高  手	
2020-02-27,心心普贝当,0,欺负一下二级号	
2020-02-27,暗光未灭,0,这波啊，这波是顶级运营[doge]	
2020-02-27,System_3230,0,整  货  高  手	
2020-02-27,心心普贝当,0,欺负一下二级号	
2020-02-27,暗光未灭,0,这波啊，这波是顶级运营[doge]	
2020-02-27,百里烨曦iU_,0,五星好评	
2020-02-27,crazy阿宅,0,出道了？	
2020-02-27,欧欧尔尔,0,当一个APP改行做鬼畜，还真有点“钉”不住[捂眼]	
2020-02-27,小菜一碟的丁丁,0,完了，我中了钉钉的邪[妙啊][doge][doge]	
2020-02-27,国际暗中观察总司令,0,??????????	
2020-02-27,冬去樱开,0,[热词系列_知识增加][热词系列_知识增加]	
2020-02-27,洛奇亚-人形,0,在？vup出道考虑下，live2d考虑下，我肯定单推打五星[妙啊]	
2020-02-27,柠檬味儿の沁柠,0,我今天钉钉早早就打卡了[doge]	
2020-02-27,三岁邮票,0,说实话，我专门下了一个钉钉给五星[热词系列_三连]	
2020-02-27,汪之caibao,0,五星到账，一键三连	
2020-02-27,usnicveprse,0,五星已给	
2020-02-27,就叫时雨吧,0,可可爱爱的钉三多怎么变小姐姐了	
2020-02-27,小白云的秘密花园,0,头像	
2020-02-27,我是西瓜啊啊啊,0,好可爱啊这个歌~	
2020-02-27,AI勿,0,钉钉要出道了	
2020-02-27,麦克斯韦貓,0,给三多倒一杯卡布奇洛	
2020-02-27,阄之土,0,中考加油★★★★[滑稽]	
2020-02-27,佛洛伦飒,0,这是目前为止钉钉发的最让我泪目的歌[喜极而泣][喜极而泣][喜极而泣]	
2020-02-27,陈年_海鱼,0,上头了？	
2020-02-27,翘匹恁男,0,我恨不得想用钉钉，然而我们学校选择了学习通，学习通今天也很堵[笑哭][tv_白眼]	
2020-02-27,卡尔海因里希,0,宁这是想出道了？单推警告[doge]	
2020-02-27,放弃_不是错,0,营销鬼才钉钉，啧啧啧[思考]	
2020-02-27,-笠-,0,二刺螈二刺螈.jpg	
2020-02-27,该昵称也许存在,0,这是要用高产怼到那一群鸽子UP无法怼回来？学到了	
2020-02-27,Kento-MOMOTA,0,害怕	
2020-02-27,行云向晚,0,这公关团队可以出道了	
2020-02-27,单推马铃薯的手残BOY,0,出道了？？？	
2020-02-27,Yukino丶八幡,0,加油??	
2020-02-27,整頭,0,宫保鸡丁用鸽子肉做的?[蛆音娘_哼]	
2020-02-27,取名废和选择恐惧症患者,0,在？为什么我老师开直播的时候你不钉，同学跟那回1回2的时候你给我钉钉钉钉钉钉钉钉钉钉	
2020-02-27,我的灵魂颜色是银色,0,给我个置顶 给大家表演一段盆腔共鸣	
2020-02-27,吴彤苏,0,这次 五星一次付清。	
2020-02-27,咸鱼-鸽子,0,钉钉你是上头了？	
2020-02-27,畸形锅,0,谢谢  借你吉言   五星奉上★★★★★	
2020-02-27,文字饭,0,钉钉娘化[笑]	
2020-02-27,星星星星星星铉,0,中考加油！	
2020-02-27,阿苏の,0,不务正业[呆][呆][呆][doge]	
2020-02-27,文字饭,0,钉钉娘化[笑]	
2020-02-27,星星星星星星铉,0,中考加油！	
2020-02-27,阿苏の,0,不务正业[呆][呆][呆][doge]	
2020-02-27,用餐巾纸写歌的猫,0,不上网课当老师？改行出道当虚拟偶像？	
2020-02-27,崎漠伊世,0,不知道为什么，忽然想把五星一次付清了[doge][doge]	
2020-02-27,-Akane415-,0,哈哈哈还画了同人图up主技术力好高……等等是官方号？！(?Д?≡?д?)!?	
2020-02-27,盲僧C匕靠感觉,0,话说，我不用钉钉，我关注丁丁官方号干什么啊[呆]	
2020-02-27,吴彤苏,0,妈的你好可爱	
2020-02-27,夏_凉_,0,你五星有了[doge][doge]	
2020-02-27,贝林拉,0,"你出道吧。还有，燕子翅膀黑的。
[笑哭]	"
2020-02-27,景萧然,0,高考加油 这个五星分期我给了	
2020-02-27,gfscnkhgc58f,0,我想搞定学生真容易	
2020-02-27,b站某不知名up主猪,0,一星有了	
2020-02-27,老2刺猿了,0,必须给一?	
2020-02-27,灯旁伴影,0,我见证了一个什么的崛起[热词系列_知识增加]	
2020-02-27,你瘦你有吴世勋,0,妈了个逼，刚知道要上网课	
2020-02-27,落雪飘飘然,0,你看这一波就很不错嘛[doge][doge]以后这种风格可以采纳一下啊[滑稽]五星给你吧，我也是要中考的人啊[奋斗][奋斗]	
2020-02-27,穹宇777,0,我投敌了	
2020-02-27,盲僧C匕靠感觉,0,"你钉起来真好听
像玩死歌没CD	"
2020-02-27,挖煤有毒亲爱的,0,一星	
2020-02-27,西木野羟基喵,0,"要给五星好评的，希望你们进入社会发现工作的公司要用钉钉还可以保持初心。
真的会有劳动者喜欢这种每一个毛孔里面都流出资本的恶臭的软件嘛，之前之所以没那么多差评只是成年人觉得做起来太幼稚	"
2020-02-27,lucky丰年,0,我一说一鬼畜做的真不错，我想想为什么我会黑他不就因为质量差，然后总卡嘛，但是还是要努力学习的黑怪黑。但是努力学习还是要。我们一起加油，钉钉，你的视频我就不白嫖了，高三党加油，初三党加油中考加油，高考加油，武汉加油！2020许愿哈工程。加油！	
2020-02-27,我永远喜欢夜空梅露,0,三连可以 五星不行	
2020-02-27,Astooumj,0,完了，我快要被他的执着打动了	
2020-02-27,肅漾漾,0,为了狙赢你竟然煽情[妙啊]	
2020-02-27,一人独行丶,0,啊这？	
2020-02-27,lvclrmgki,0,卧槽，nb这，这五星给顶顶的团队（当然还是分期）	
2020-02-27,间接性打嗝,0,程序猿写的吧	
2020-02-27,边际极光,0,2021高考加油！冲冲冲[大哭][大哭][大哭][大哭][大哭]	
2020-02-27,只喜欢年上,0,缝！	
2020-02-27,樱井水门,0,借机出道了[嫌弃]	
2020-02-27,BRANCO1,0,焦糖布丁??配苦涩的背后不是更好	
2020-02-27,亲爱的阿爬,0,泪目了，爷爱了[大哭]	
2020-02-27,逸仙我老婆,0,"好可爱啊！
不说了，起来学习！(=?ω?=)	"
2020-02-27,陆子笙-1207,0,原来钉钉人设。是女的。	
2020-02-27,陆子笙-1207,0,头像怪好看的（	
2020-02-27,我是这里的最高指挥官,0,一星	
2020-02-27,hcx也渴望真物,0,你这钉钉背后的公关真的聪明，虽然我们狂刷一星，但你没有正面和我们对线，而是融入我们...和wyf的做法一样....佩服佩服	
2020-02-27,零凋两体文,0,好活，当五星[支持]	
2020-02-27,砂糖白猫,0,谁画的同人图?	
2020-02-27,hcx也渴望真物,0,你这钉钉背后的公关真的聪明，虽然我们狂刷一星，但你没有正面和我们对线，而是融入我们...和wyf的做法一样....佩服佩服	
2020-02-27,零凋两体文,0,好活，当五星[支持]	
2020-02-27,砂糖白猫,0,谁画的同人图?	
2020-02-27,芜湖航空首席飞行师,0,学习通出来挨打	
2020-02-27,胡杰_,0,建议改成： 中 门 对 狙	
2020-02-27,黑二黑,0,公 关 教 科 书	
2020-02-27,陌雪彡含樱,0,五星好评换vup出道??????????	
2020-02-27,青椒丝er,0,好活儿。保护	
2020-02-27,kill心の碎,0,建议直接vtuber出道哦	
2020-02-27,空音伯伯,0,突如其来的中门对狙	
2020-02-27,雪小强,0,哦豁	
2020-02-27,只求极黑出第二季,0,为了五星，不择手段	
2020-02-27,冲咖啡的人,0,??服了，真的是神仙公关，不服都不行[笑哭]	
2020-02-27,一只野生的某猹,0,我钉钉起来真好听[doge]	
2020-02-27,气度幽灵,0,为了不让自己强行下架，这燕子真是想尽了法[喂，看见耳朵啦！_冷漠]	
2020-02-27,やじゅう先輩,0,好活	
2020-02-27,诠释这低调_yu,0,??	
2020-02-27,诠释这低调_yu,0,??	
2020-02-27,接头霸王理家行,0,哈哈哈	
2020-02-27,赤焰远古-我知道中二,0,这就是新的vtuber吗爱了爱了	
2020-02-27,喵扑先生,0,一群官方号害怕[小电视_害羞]瑟瑟发抖	
2020-02-27,无奈额呃,0,钉疯作案	
2020-02-27,小杰超酷哒,0,你可拉倒吧	
2020-02-27,怪研の日常,0,怎么办，我好想喜欢上你了	
2020-02-27,老实憨厚孙亚琴,0,哈哈哈哈果断去打五星了，因为我们现在在用学习通了	
2020-02-27,骑着摩托罗鸭的草履虫,0,就快超过你巴巴的粉丝数了，怎么说呢，会加奖金还是扣奖金呢	
2020-02-27,继绝学开太平,0,我了个擦哦，阿里有高手啊，这动画这配乐这声音这改编，还做啥软件啊，直接出道啊！	
2020-02-27,邪恶的兔白小,0,突然想给小钉钉打一星	
2020-02-27,南幽雪,0,钉钉你好可爱哈哈哈哈哈哈哈	
2020-02-27,缄言-_,0,害怕	
2020-02-27,水泥姬涼月,0,草	
2020-02-27,从熙,0,太可爱了ヾ(??ω??)	
2020-02-27,城南花开愿常在,0,对线？	
2020-02-27,進撃のサリ,0,实不相瞒，我以为封面是阿库娅。。	
2020-02-27,祁落是个甜鬼_,0,高产钉钉爱了	
2020-02-27,我有亿点莽,0,但是还希望多保护一下我们隐私吧。就类似那种看什么时候打卡的最好取消看什么时候打卡。毕竟说实话也没几个人能真的像在学校那样[无语]	
2020-02-27,夜聞默銀,0,祝大家中考、高考加油[鸡腿]	
2020-02-27,雾之湖海豹,0,哈哈，做的不错[OK]	
2020-02-27,留下幻想的回忆,0,最后那一声吓我一跳，我以为深更半夜谁给我发丁丁呢？	
2020-02-27,碳烤馍片,0,同学们，不好意思，我叛变了，现在就去打五星，好好学习[大哭][大哭][大哭]	
2020-02-27,离我也痛,0,钉钉真高产	
2020-02-27,我会有猫滴zyl,0,....不要脸	
2020-02-27,撕丶剑丶抱,0,三连和一星都给你	
2020-02-27,墨灵風緖,0,感谢钉钉的祝福，但是一星真的不能再多了[doge]	
2020-02-27,笑莫忘,0,这软件疯了	
2020-02-27,淡定眈眈,0,我的应用商店已经把评论区关了	
2020-02-27,韶易易,0,呐呐，那之前，阿里爸爸的那个父子（划重点）对话，该怎么算呢。嘻嘻嘻【快乐吃瓜】竟然背着爸爸改了性别！祈祷nia～	
2020-02-27,天驱重阳,0,资本家的皮鞭	
2020-02-27,拾得问灵人,0,没办法，像午夜凶铃 已经深入我的脑海里，你布丁再甜也没用[害羞][害羞]	
2020-02-27,邪恶EST玉米片,0,你咋还是二级号	
2020-02-27,江千俞,0,呵呵，企业管理工具，资本主义者的走犬。[笑]	
2020-02-27,tomaYZ,0,钉钉请给你们的宣传部门加鸡腿????????????！！	
2020-02-27,门前花开花落,0,"我钉起来真好听
我钉起来真好听
我钉起来真好听听听
听听听听听听听听听
……………………………………[OK][OK][OK]	"
2020-02-27,你家鸽子已入土为安,0,对不起啊，我要投敌了[热词系列_知识增加]	
2020-02-27,爆炸豆花,0,清华大学深研院	
2020-02-27,世界第一初恋の律酱,0,不愧是阿里爸爸的崽，tql	
2020-02-27,辰寂乛,0,换头像可还行[热词系列_知识增加]	
2020-02-27,薇尔莉特爱的少佐,0,就视频里钉钉一声，吓得我心脏疼	
2020-02-27,hddksk,0,钉钉nb，已五星好评	
2020-02-27,谋杀眼球,0,这鸟现在已经开始准备出卖色相博好感了？？恩 。。头像真好看	
2020-02-27,薇尔莉特爱的少佐,0,就视频里钉钉一声，吓得我心脏疼	
2020-02-27,hddksk,0,钉钉nb，已五星好评	
2020-02-27,谋杀眼球,0,这鸟现在已经开始准备出卖色相博好感了？？恩 。。头像真好看	
2020-02-27,Theia_X,0,实习结束8个月了，我的钉钉提醒音ptsd还没好	
2020-02-27,发量有点多,0,[热词系列_知识增加]	
2020-02-27,清心咒护体,0,"看在妹子这么可爱的份上??????????
一次付清[OK][OK]	"
2020-02-27,RacheLZ祺细胞,0,别以为你换成美少女我就啥不得打一星了[doge]	
2020-02-27,右代宫真里亚233,0,(^?ω?^ )	
2020-02-27,清心咒护体,0,你换头像啦！！！！！	
2020-02-27,喜欢吃糖的鼠砸,0,叮的我现在忘记了原唱[抠鼻][抠鼻]	
2020-02-27,名字什么的太难辣,0,五星好评 一次付清	
2020-02-27,南苑是冠位咸鱼王,0,五星一次付清ww钉钉不容易！辛苦啦xxx你们是在太可爱啦！情商高真的不一样！	
2020-02-27,一JAVASN一,0,"ん?(察觉)
这钉钉？
我爱了（才好，别抓我回去）	"
2020-02-27,雾島芒果,0,？？这娘化了？	
2020-02-27,残雪夕阳Snow,0,下礼拜这货6级了	
2020-02-27,二栋才及,0,害怕	
2020-02-27,香煎红烧辣兔头,0,[热词系列_知识增加][热词系列_可以]	
2020-02-27,二栋才及,0,网络钉毒[口罩]	
2020-02-27,鲗魂,0,你钉起来真好听。	
2020-02-27,咸鱼王呜呜,0,头像收了，三连给了	
2020-02-27,散装的馄饨,0,现在的官方都怎么了[热词系列_知识增加][热词系列_有内味了]	
2020-02-27,upopcc,0,为什么你还是2级[捂脸]	
2020-02-27,金銭美酒ケイコと犬,0,我听课不用钉钉，所以给个五星还是可以哒[doge][doge]	
2020-02-27,躲得过十五,0,话说这个声音是最开始讲解钉钉使用手册的小姐姐么[小电视_笑]	
2020-02-27,名为海海的海海,0,感觉头的比例有点不对	
2020-02-27,夜樱∮月泪,0,"以肉眼可见的速度涨粉，一下午涨了4w粉。
建议钉钉youtuber出道！
五星一定一次付清qwq！
女儿太可爱了	"
2020-02-27,小甜豆豆包,0,钉钉居然是女的[热词系列_知识增加]	
2020-02-27,九型之翼,0,"这活真的棒！！！[支持][支持][支持]
就是什么时候vup出道呢？[思考]	"
2020-02-27,点点黯辰叁绊缘,0,建议vup出道[呲牙]	
2020-02-27,_So_Lo_,0,[抠鼻]	
2020-02-27,_So_Lo_,0,[酸了]	
2020-02-27,-漓-,0,害怕	
2020-02-27,黑柴骚年想当文艺流氓,0,[妙啊][doge][热词系列_知识增加]方~方~方~方~	
2020-02-27,_So_Lo_,0,[tv_doge]	
2020-02-27,姜喵妹妹,0,我听哭了[大哭]	
2020-02-27,老杨小号,0,一人血书vup出道[doge][doge]	
2020-02-27,柚子没有糖,0,这头像不是吸色的吗……	
2020-02-27,巧克腻腌咸蛋黄,0,强啊强啊	
2020-02-27,盖里老八,0,卧槽!他真出了个钉钉娘!	
2020-02-27,玖十九495,0,"你以为你整个二次元美少女头像我就会买账吗？
是的[妙啊]	"
2020-02-27,上官酱,0,？？？	
2020-02-27,子月廿一,0,想一次付清了	
2020-02-27,是但求其咯,0,钉钉好高产	
2020-02-27,宁愿你变成首歌飞走,0,战略可以啊，竟然有一丝的感动[doge]	
2020-02-27,大礼烬,0,孝顺，自己煮自己给我补身体[热词系列_知识增加]	
2020-02-27,谦谦yaosiqian,0,一人血书求live2d出道（指头像）	
2020-02-27,海爷阿sir,0,钉钉娘是我的，没意见吧	
