评论时间,姓名,点赞数,评论内容
2020-02-17,酆叶子Remix,1,钉钉乖，给你个三连别要五星了	
2020-02-17,初春LV1加上黑子LV4等于,1,我来指条明路，你看看钉钉的评分再看看作业帮的评分，同样都是学习软件，你发现了什么??	
2020-02-17,零零_柒_,1,★☆☆☆☆	
2020-02-17,DJ我蕉君,1,"钉钉都谢罪了
学习通呢	"
2020-02-17,凤兮NT-D,1,真好，我们不用钉钉[吃瓜][吃瓜][吃瓜]	
2020-02-17,你可-秀死我了,1,钉钉的评分只有两种：五星和一星	
2020-02-17,i黑米荞麦i,1,搬个小板凳(｀?ω?′)	
2020-02-17,xinchencg,1,下次一定	
2020-02-17,琉璃城的海,1,万花表情包惊了	
2020-02-17,伊歌eager,1,态度不错，但是讨厌的是这个软件，跟你什么态度无关，该一星还是一星...	
2020-02-17,黑糖剑圣c,1,二级萌新，给??倒茶！(=?ω?=)	
2020-02-17,聪明可爱的呆毛w,1,??????????	
2020-02-17,王琼一二三四五露七八,1,你让淘宝把我购物车清了再说[吃瓜]	
2020-02-17,丆工,1,[热词系列_打卡][热词系列_知识增加][热词系列_可以]	
2020-02-17,不是棉花糖,1,太难了～好可怜……哈哈哈哈哈哈哈	
2020-02-17,疑车无证233,1,给五星能加个防沉迷系统吗？[tv_doge]	
2020-02-17,珑可,1,救救孩子们吧，我给五星了，分五期[滑稽][滑稽][滑稽]	
2020-02-17,智不孤,1,下次一定[tv_doge]	
2020-02-17,辽宁彭于晏-,1,我    自愿  学习    ，每天点蝙蝠翅膀真幸福。[笑哭][笑哭]	
2020-02-17,小陈康复医师,1,有一说一 钉钉比微博知乎这种跪族遍地的app好多了 给个两星吧[tv_doge]狗头保命	
2020-02-17,edge_w,1,"你做的确实好，但是这和我给你分期好评有什么关系呢？
就像你这视频做的也很好，和我要白嫖又有什么关系呢？
[doge][doge][doge][doge][doge]
（不用钉钉的某路过网友如是说）	"
2020-02-17,姚桃酥,1,钉钉打一分的，你是没经历过上着课直接崩了，过了十多分钟才好，然后老师最后特别有责任心的说咱们把刚刚卡的时间补回来，拖堂的	
2020-02-17,Silber_HCR,1,y1s1，歌挺好听[doge]	
2020-02-17,Luckly-Dog,1,[阴险]	
2020-02-17,JhonsenAngel,1,报以微笑(*^ω^*)（内心cnm）	
2020-02-17,蹩脚中文,1,哦牛批，还有这种官方号的啊，我马上举报。	
2020-02-17,也就五个字,1,来来新业务，代钉钉签到，带上课带挂钉钉有没有需要的[doge]	
2020-02-17,暖心一点点,1,无限宝悄悄路过.jpg	
2020-02-17,铭与花,1,各位行行好打五星吧，分五次打[害羞]	
2020-02-17,拒绝接受批评,1,钉钉有那么多未成年人使用，我建议加一个两小时的防沉迷系统	
2020-02-17,刘老吊啊,1,扼杀在摇篮里，不能留活口[doge]	
2020-02-17,Dark_Reunion_,1,花呗已经让我养成分期付款的消费习惯，改不过来了。[微笑]	
2020-02-17,桦楠,1,现在评论区说的有多好的，应用市场里喷的就有多猛[doge]	
2020-02-17,是小任同学鸭,1,加油啊，小米应用商城3.1了[doge]	
2020-02-17,进阶理工男,1,配音小姐姐不错[害羞]	
2020-02-17,噗哇呜哇,1,把老师的号封了就给你五星[微笑]	
2020-02-17,不是棉花糖,1,好心疼，但是……哈哈哈哈哈哈哈	
2020-02-17,或守浅浪,1,在？添加个防沉迷系统呗[抱拳]	
2020-02-17,绝不早到不吱吱,1,爪巴	
2020-02-17,天国王朝禁卫军,1,老子搞企业的，建设局也必须要求我们用钉钉	
2020-02-17,符号菌啊,1,他们太庸俗了[doge]都是要求还花呗的 我就比较单纯 我想要阿里云免费给我用那种最低配的服务器 就是那种30块一个月的[害羞][害羞][害羞]	
2020-02-17,绝对威严,1,错的不是你而是这个世界[doge]	
2020-02-17,东风KPL,1,感觉明明是马上要被各界学生会农村包围城市，结果钉钉自己发动员工硬是救回来了[喜极而泣]	
2020-02-17,我会员充错号了,1,我打五星去了[喜极而泣]	
2020-02-17,笑话又何妨,1,"钉钉为了挽救自己的头发 
决定出道成为偶像[热词系列_知识增加]	"
2020-02-17,NINOの花嫁,1,1.9了 加油[tv_点赞]	
2020-02-17,marvel084,1,呵呵	
2020-02-17,抹茶星冰乐哒,1,好的 蝙蝠	
2020-02-17,嘎嘎嘎本嘎嘎,1,钉钉这款app真的挺好的，逃课都逃不了，学校今天第一次用，直播在线时间老师看的清清楚楚，跟老师连麦直接开摄像头，签到打卡必须有，真的很好，老师直播时我连b站都不敢开，突然有种想认真学习的冲动，从今天起，我相信，我会按时交作业，好好学习，要不是没有零星，，，，唉，，，所以，亲，我们这边建议您一星好评呦～	
2020-02-17,PhishinQi,1,五星好评一次付清？好说，叫你姐姐支付宝[滑稽][doge]	
2020-02-17,少校狮子座,1,★★★★★[阴险]	
2020-02-17,路过的小小女仆早坂爱,1,"★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
钉钉真实好用！一次付清了！不用谢！	"
2020-02-17,路过的小小女仆早坂爱,1,"★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
钉钉真实好用！一次付清了！不用谢！	"
2020-02-17,卷喵彡,1,我分屏看b站，结果钉钉没记观看直播的时间[灵魂出窍]	
2020-02-17,杨云焜,1,不行	
2020-02-17,无名饭碗,1,下次一定	
2020-02-17,公子半心,1,哈哈 被迫营业，好惨??	
2020-02-17,W稀里哗啦W,1,评论区都是官方大佬	
2020-02-17,猪的鼻子有两颗葱,1,佛说：“不行”	
2020-02-17,P7rk欣,1,1天14小时都在用你喔[惊喜]	
2020-02-17,噗嗤哒哒滴啦啦,1,三连已给，五星分期[热词系列_知识增加][热词系列_知识增加]	
2020-02-17,-诺艾尔--,1,钉钉官方虚拟形象来一个好吗！要超可爱那种出来卖萌[tv_doge]	
2020-02-17,wugcYR,1,我给五星[呲牙]反正我不用钉钉上课[滑稽]	
2020-02-17,白米饭就馒头,1,来人组团评五星，1=4，闲鱼，大佬都可上车（输出达1星者优先）另免费带新人	
2020-02-17,叶酸folicacid,1,下次……也不一定！[tv_doge]	
2020-02-17,浅溪qaq,1,草，一种植物	
2020-02-17,桐姥爷永不倒下,1,零分起步，[doge]封顶	
2020-02-17,驱逐古鬼,1,嘎哈哈哈~五星好评一次付清，谁叫我现在是实习生呢[偷笑]	
2020-02-17,乖乖的估计,1,你惨你去找政府啊，那么大声干嘛！[捂脸][捂脸][捂脸]	
2020-02-17,王小八蛋蛋,1,@钉钉   如果老师没有发现你，我一定五星好评[tv_doge][tv_doge]	
2020-02-17,深刻地方Deepplace,1,已经五星，加油钉钉	
2020-02-17,dxdxdxp,1,有那么多未成年人使用，能不能加一个两小时的防沉迷系统	
2020-02-17,记忆远超三年的网民,1,那就用修改器打一星吧[那兔_讲道理]	
2020-02-17,Level5-垣根帝督,1,"[热词系列_知识增加]
(つ と)
∪ω∪	"
2020-02-17,Kujo-Jolyne,1,下次一钉	
2020-02-17,是可心不是可可,1,讲真的，不能因为这个软件让你们上课就评1星啊！你们觉得他下架后也会有别的app	
2020-02-17,REAL自来水,1,★☆☆☆☆	
2020-02-17,bili_44501572155,1,事情还要从一只蝙蝠起	
2020-02-17,王の温柔你不懂,1,有一说一，错不在钉钉怪他们不该吃蝙蝠[鸡腿]你想想如果钉钉下架了就还会有铛铛万一铛铛更不要脸呢？[doge]	
2020-02-17,叶容帝仙,1,把网课下了	
2020-02-17,大明湖畔的许汉文,1,不值得同情[微笑]	
2020-02-17,陈奕迅的小娇妻呐,1,有陈奕迅的地方就有我(=?ω?=)	
2020-02-17,尤文兔斯基,1,CCtalk，在线看戏[热词系列_妙啊]	
2020-02-17,安娜不止三岁半,1,其实我觉得钉钉最好用[微笑]学校换了一堆用都没钉钉好用	
2020-02-17,一只何大鸭,1,给你五星??????????安慰下你，哈哈哈哈哈哈哈哈[笑哭]谁叫你这么优秀[吃瓜][吃瓜]	
2020-02-17,隔壁老咚,1,?	
2020-02-17,璐小果_,1,对不起！我错了！刚下的时候接受不了情绪激动一气之下犯下大错，给了一星，对不起！[委屈][委屈][委屈]这就去五星！！钉钉别哭~爱你??	
2020-02-17,毛茸茸的狗腿子,1,??????????	
2020-02-17,谖萱的白羽,1,说得好，我不听	
2020-02-17,VAN樣幻想,1,三连可有，五星必没[加油武汉][加油武汉][加油武汉]	
2020-02-17,F菌,1,班里老师差点用了钉钉[doge][doge][doge]	
2020-02-17,Run__away,1,?分期好评！	
2020-02-17,你是恩静亦是劫丿,1,二级白皮小号，捶捶狗头[doge][doge][doge]	
2020-02-17,为蕾姆带盐,1,?☆☆☆☆	
2020-02-17,浅蓝__,1,要不是没有零星你觉得我会打一星？[doge][doge][doge]	
2020-02-17,偷吃日和苹果糖,1,五星还是分期给吧，不用客气[doge]	
2020-02-17,弱弱的咖啡,1,这样也没用，除非你下降。	
2020-02-17,祖国不统一我不改名字,1,这个BGM名，你不老实，继续一星[嫌弃]	
2020-02-17,是洛汐啊_,1,错不在钉钉啊哈哈哈哈哈哈	
2020-02-17,水琴奉天,1,悄咪咪问，能出单曲吗，真的好汀[热词系列_AWSL]	
2020-02-17,云龙三玖,1,你这蝙蝠有点像燕子啊	
2020-02-17,血色雨叚三宣,1,都是吃蝙蝠的人的错[笑哭]	
2020-02-17,双曲线丿,1,突然想到了那个拿修改器改0星的鬼才[tv_doge]	
2020-02-17,害害呀,1,有一说一，钉钉请假挺好用的，找借口就不用面对班主任，轻轻松松的请假[doge]	
2020-02-17,骑着蜗牛撵坦克,1,等将来全职社畜了，更能看清ding的杀人不见血宰人不用刀...	
2020-02-17,小白之魂,1,★☆☆☆☆	
2020-02-17,椎柠,1,最惨官方，在线求饶[吃瓜]	
2020-02-17,bili_18088887856,1,我在想反正自己学校不上网课，那我要不要拉钉钉一下？	
2020-02-17,恰烟高达,1,挺好的一个办公软件，居然沦落到叫别人爸爸.............有考虑过女生的感受吗！	
2020-02-17,某科学のZ某人,1,[tv_doge]智学网你看看人家	
2020-02-17,小白之魂,1,?☆☆☆☆	
2020-02-17,墨辞cine,1,官方呀上网课的学生很多他们当然知道这和软件没关系但还是无脑刷，逛钉钉视频幼稚刷存在感大多都是初中生所以说太多也没有用，发了视频当然是有用的，但根本在于这个梗的波及程度啊。玩的少了好好学的多了、就不会有这样没有什么有价值的原因却刷一星奇奇怪怪的事发生了。而且在这个的时期发逆向即使这么温柔恳请总会有人喷或者不理解的，过了风口就好啦，支持钉钉的视频会有的，评分也会好起来的	
2020-02-17,bili_38973749,1,"各位?我在这里分享一个我自己真实的故事?希望你看完。
我是一个三流学校的初中生?今年初三?
我平平凡凡?没有什么特长与天赋?学习成绩不好?也不算很努力。今年迎接我的就是中考了?我似乎自己都对自己自暴自弃了?这次期末考试我比班上最高差了整整250分。似乎命运如此?我就只能上一个差高中。
寒假的每一天晚上?我都默默流泪?为的是这三年没有努力?留下的遗憾。然而?这次疫情?学校布置了在钉钉上网课。
钉钉这个软件?仿佛给予了我希望?它在给我一个自我救赎的机会！在这里上的每一堂课?我都收获满满！这一定是神的旨意?我可以改变自己的命运！感谢钉钉?从今天起?我一定好好学习?以梦为马?不负韶华！！！（	"
2020-02-17,上盘的纳兹,1,给??爪巴嗷，什么时候把你强制打开摄像头和语音的权限给??删了??再考虑考虑给你一个2星	
2020-02-17,CuSO4_5H2O_,1,只剩一颗星了 全给你了	
2020-02-17,一杯普通可乐,1,建议改成 钉    无    可    钉	
2020-02-17,single-master,1,"我们学生对钉钉这个软件评分是我们下载此软件后应有的权利，我们打一星并不是出于恶意，而是我们对此软件发自内心的评价，我们不喜欢这个软件给个一星难道有问题？还有人说所谓“恶意“给一星的人没前途，那我倒想知道，我给钉钉个一星怎么就没前途了，再强调一次，给软件评分是我们的权利，给软件差评是我们的意愿，请不要妄自评论他人因为给一星而说别人没前途，别人有没有前途不是你说了算，请做好你自己的事，你想给五星没人拦着，但是我们给一星就说不对？请你好好反省一下你的言论是否有些不当？
用户给软件评分是用户的权利，请某些五星长篇评论家自重。	"
2020-02-17,一直萌柴,1,"好吧，看你这么可怜，给你五星吧
就是创五个号挺累的[doge]	"
2020-02-17,旺旺望仔大礼包,1,真是难为你了[妙啊][doge]	
2020-02-17,魔力赏我TM服了,1,天呐评论区多少官方账号啊[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]	
2020-02-17,孤独心生万念,1,再来一次，你会的	
2020-02-17,婴鲸ovo,1,我觉得吧！为了增进老师和学生们的感情，我先去五星为敬！	
2020-02-17,不要问我成绩,1,钉钉给爷pa......wdnmd上课了[妙啊][doge]	
2020-02-17,黄某君,1,如果做的到，在给我张gtx1080呗。	
2020-02-17,沉默的歌者,1,我宁可钉钉也不雨课堂，雨课堂连能骂的人都找不着	
2020-02-17,宋喆与宝强之子,1,你们怕是不知道我们学院晚上22点必须在宿舍定位打卡，我就笑了.	
2020-02-17,荠麦青青子,1,太可爱了哈哈哈哈哈五星给啦[喜极而泣][喜极而泣]视频也是真的上头[doge][doge][doge]	
2020-02-17,黄某君,1,帮我们写完作业，就给你5?。	
2020-02-17,攒不够6枚硬币,1,钉钉才5岁呢，大家轻点打，不打死就行。[doge]	
2020-02-17,殖民帝国老总,1,我一直刷五星，那些小学生们真是无聊，有种退学去当社会的垃圾，恶意相对软件干嘛，变态。	
2020-02-17,一杯普通可乐,1,好大的蝙蝠，别过来啊啊啊啊啊啊	
2020-02-17,罅罅罅罅罅同学,1,下次一定	
2020-02-17,罅罅罅罅罅同学,1,下次一定	
2020-02-17,和我的狗去旅游,1,能不能给负分的	
2020-02-17,蓝白滑稽,1,爪巴	
2020-02-17,phosphophyllite6,1,一星真的不怪我，今天早上本来是给钉钉来捧场，结果打开直播间让主播给我跳支舞都不肯，还一直问我哪个班的，活该一星	
2020-02-17,武五二十五,1,下次一钉！！！！	
2020-02-17,秋酱卡哇伊豆,1,看你这么诚恳，实在不忍心，五星好评已到账，请签收[呲牙][呲牙]	
2020-02-17,美洋洋是我的,1,虽然道理我都懂，但就是忍不住打一星的手[doge]	
2020-02-17,胃痛D,1,这弄得人家怪不好意思滴[tv_调皮]下次一定	
2020-02-17,睡黑猫的男孩子,1,五星分五次给不香吗	
2020-02-17,罗16,1,出个【未成年防沉迷】就好。	
2020-02-17,我给您爬了,1,爬爬爬	
2020-02-17,快乐一片土,1,放过你，我决定去学习通走一遭！[奸笑][奸笑][偷笑]	
2020-02-17,路过的战忽局某科长,1,"钉钉这个软件挺好的，
老师上课也很亲切，
我的作息都有规律了，
游戏也不打了，
省了一大笔钱，
但是我恨他，
所以，
五星分期谢谢	"
2020-02-17,爱学习的苏苏,1,你在在此别动，我去种棵桃树给你[tv_doge]	
2020-02-17,BIE虎,1,卑微的钉钉??	
2020-02-17,xidhdbskhs,1,趁他还是个2级号，不如我们把他[滑稽]	
2020-02-17,兮兮啊兮兮啊,1,刚看了，在学习通，MOCC和你之间，你是最高的，1.9哦	
2020-02-17,困惑する,1,钉钉这个软件真心好，学生党们的五星分期付款，差评不是给钉钉，而是给钉钉所承载的线上教学——一种学生尚未接受的教学方式、一种未来的教学方式。	
2020-02-17,lueminxlayo,1,"可怜钉钉
在线卖艺[热词系列_不愧是你]	"
2020-02-17,灵蝶子,1,来b站就是来找这个的，结果刚打开就出现在首页top哈哈哈哈哈哈哈[doge]	
2020-02-17,潍坊科技学院官方号,1,要不这样？你叫你大哥帮我换下花呗 我给你五星好评哈哈哈哈[doge]	
2020-02-17,阿戚又秃了,1,★☆☆☆☆	
2020-02-17,贾某人在此,1,钉钉真棒！虽然我也是学生，但我不会说。一堆废话。想想老师平时都对我们说什么？那是句句金言！给1星的人说是人话吗？我们的学习是否落下。我们学生最不该在意什么。游戏，快乐。结束了。请诸位从此倒着往上看	
2020-02-17,Saber冰封,1,资 本 家 的 皮 鞭	
2020-02-17,Leocious,1,"各位?我在这里分享一个我自己真实的故事?希望你看完。
我是一个三流学校的初中生?今年初三?
我平平凡凡?没有什么特长与天赋?学习成绩不好?也不算很努力。今年迎接我的就是中考了?我似乎自己都对自己自暴自弃了?这次期末考试我比班上最高差了整整250分。似乎命运如此?我就只能上一个差高中。
寒假的每一天晚上?我都默默流泪?为的是这三年没有努力?留下的遗憾。然而?这次疫情?学校布置了在钉钉上网课。
钉钉这个软件?仿佛给予了我希望?它在给我一个自我救赎的机会！在这里上的每一堂课?我都收获满满！这一定是神的旨意?我可以改变自己的命运！感谢钉钉?从今天起?我一定好好学习?以梦为马?不负韶华！！！（	"
2020-02-17,少年四木,1,玩归玩，闹归闹，别拿dingding开玩笑[吃瓜]	
2020-02-17,824的小弟,1,下次一定五星好评，这次一星先凑合。	
2020-02-17,小秋小刘,1,每天准时给一星，分期付款满五星[微笑][微笑]	
2020-02-17,白嫖到七级就投币,1,看在你这么可怜的份上我还专门去下了钉钉给了五星好评。主要是我们学校不用钉钉[2233娘_卖萌]	
2020-02-17,女汉子养成计划,1,上班的也想分期行不行	
2020-02-17,资本家出来装饰路灯,1,我现在就去分期付款[滑稽]	
2020-02-17,Ap慕容,1,我想说的是。你涨粉也太快了吧？上午还69000个粉丝。现在都七万多了。	
2020-02-17,素年秋悲,1,工作党表示，已经被钉钉折磨的体无完肤，现在看学生被折磨还有点[微笑]	
2020-02-17,夕颜的奇妙之旅,1,其实我也不想给你一星，可是这还得从那只蝙蝠说起.....	
2020-02-17,猫大芳一,1,还是个2级萌新？？？大家快来欺负欺负[热词系列_知识增加]	
2020-02-17,好吧Live,1,下次一钉！	
2020-02-17,二倍体山羊草,1,建议b站进军学习领域	
2020-02-17,阿月君A炸天,1,趁着你号等级低赶紧欺负[doge][doge][doge]	
2020-02-17,财神爷touchme,1,社畜，钉钉这波很漂亮，但不参与[热词系列_可以]被钉钉支配的仇交给小朋友们了	
2020-02-17,凄凉字,1,帮我还花呗！我就五星！！	
2020-02-17,凄凉字,1,帮我还花呗！我就五星！！	
2020-02-17,别人剩下的网名,1,钉钉终于意识到了b站是最友好的平台。五星好评一次付清。你看我这花呗，你看我这购物车，你看我这话费，你看我这录取通知书，你看我这校花女友。正好五个都给安排上呗。@钉钉DingTalk	
2020-02-17,远坂奈乐,1,"应该向老师们求饶，老师不再上课，谁还给你差评，剩下的不都是愿意用钉钉的？愿意给好评的？[doge][doge]
统计一下：大连理工大学官方、天猫官方、黄冈师范学院官方、成都理工大学官方、中国联通客服官方、阿里巴巴官方、中科院物理所官方、河南共青团官方、重庆大学团委官方、上海交通大学官方、北大新青年官方、大连交通大学官方、郑州科技学院官方、河南农业大学官方、贵州中医药大学易班官方、武汉软件工程官方等多个官方围观评论(⊙o⊙)啥情况？	"
2020-02-17,大爷团子,1,大学毕业生完全体会不到你们的先进烦恼	
2020-02-17,佑轩溟,1,隔壁1.2分的课后网还没说啥呢[doge]	
2020-02-17,梓云瞑霜,1,你是我b站上玩这么久，唯一一个三连的，我做了一波好人[偷笑][偷笑][偷笑]	
2020-02-17,Sbinfinite,1,特殊软件特殊对待[滑稽]	
2020-02-17,炸姬丶,1,下 次 一 钉[tv_doge]	
2020-02-17,無敌の白金之星,1,creeper?	
2020-02-17,最喜欢小芳老师,1,我看到有个人用修改器把评分改成了零颗星[热词系列_“狼火”]	
2020-02-17,541909,1,五星好评，分期付款。哈哈哈学会个新招[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]	
2020-02-17,WG丶枫,1,可是我们老师说是阿里巴巴开发的学习软件...	
2020-02-17,扁栗,1,钉钉的设计师怕是扣工资扣疯了。社畜的难过你们不懂。学习累吗？辛苦吗？社畜表示读书的时候才最开心，好歹现在能在家学习，不用担心天天上班被感染风险。	
2020-02-17,秋卿莘,1,"一个赞刷5分钟题，72小时封顶。[doge]
在这2万的评论里面我就不信我会被拉出来	"
2020-02-17,歪头猫M,1,真惨呐??	
2020-02-17,迷茫的a桑尼,1,爬	
2020-02-17,呵个毛线,1,??????????给你	
2020-02-17,MFTI猫阿九,1,"不给五星叫支付宝来和我谈
免还花呗可好
没钱还花呗
没钱还花呗！[大哭][大哭][大哭][大哭][酸了][酸了][酸了][小电视_哭泣]	"
2020-02-17,茼铭,1,你看你长得就像个蝙蝠	
2020-02-17,夜月未寒,1,我懂了，2星	
2020-02-17,Moxia-蓦翛,1,之前就用钉钉打过卡，还找到了bug[tv_笑哭]，某些品牌的手机可以不开定位远程签到[tv_笑哭]，今天又就用钉钉上课了，挺好用，不过那个鬼签到因为老师设置错误都没签[tv_大哭][tv_笑哭]	
2020-02-17,营养快乐龍,1,下次一钉[正经人_放屁]	
2020-02-17,小陈康复医师,1,三连给了 感觉不够赶紧去应用商店加了一颗星共计一颗[tv_点赞]	
2020-02-17,loitpri,1,此生无悔入钉钉 分期付款给五星[doge]	
2020-02-17,xuelikun,1,五星是不可能五星的了，害怕	
2020-02-17,打不死的大黄君,1,这事啊，还得从一只蝙蝠说起[tv_doge]	
2020-02-17,33906860064_bili,1,你是被教育局坑了，反面的天时地利人和	
2020-02-17,虚假的翁斯坦,1,钉钉还挺好用的，至少我们看作业交作业有统一格式了，不像微信群那么麻烦	
2020-02-17,jay宁小九,1,我每天早上被闹钟吵醒签到打卡，然后再一觉睡到中午打卡，起来刷个牙吃了饭，下午打卡，随便剪辑个视频，晚上打卡又来了～	
2020-02-17,依可然然,1,"五星一次付清
反正我用腾讯课堂[捂脸]	"
2020-02-17,缘生ゆかり,1,下次一钉[doge]	
2020-02-17,昔颜Y,1,建议接入防沉迷，18岁以下使用不得超过一个半小时	
2020-02-17,艾唐SAMA,1,下次一定[滑稽]	
2020-02-17,SKY丶晴,1,在？能不能加个未成年人防沉迷系统，一天只能俩小时的那种[doge]	
2020-02-17,黑雨幽城,1,你选择恰这份钱，就不要怕骂啊。	
2020-02-17,安培麦克斯韦,1,讲道理钉钉这次赚翻了	
2020-02-17,RhensWu,1,爬	
2020-02-17,幻喵の二次元,1,学计算机的表示也没啥，送5颗☆（√）★（×）	
2020-02-17,乌毕月,1,钉钉有那么多未成年人使用，我建议加一个两小时的防沉迷系统[妙啊][妙啊][妙啊]	
2020-02-17,大筒木杰瑞giao,1,"教你怎么举报up主。首先点下那个大拇指，如果没有用的话，可以尝试点一下那个小星星，要是还没有用的话，就点那个写着『币』的圆圈，向上推一下。如果还没举报成功的话，可以在头像旁边找到一个粉红色的长方形框框,没错，就是写着『关注』的那个，赶紧点他，这样就可以成功举报up主。但是up的视频质量那么高，我怎么可能去举报呢[妙啊]	"
2020-02-17,逆风寒潮,1,卑微小钉，在线求饶	
2020-02-17,阿玉1号,1,这优秀的APP，当然五星好评（	
2020-02-17,仙女家的小板栗,1,在，我们网课还没有开，我去给你打5??	
2020-02-17,404编剧its,1,对不住，我不接受?分期请签收	
2020-02-17,一个失去梦想的孩子,1,没有网课的我哈哈哈	
2020-02-17,羊村1哥,1,[热词系列_知识增加]	
2020-02-17,Arlia_Etoile,1,等高考完了我再考虑要不要再给一个星（当前状态：一星）	
2020-02-17,木木睡不饱,1,五星分期，跟我打一星党有什么关系[妙啊][妙啊][妙啊]	
2020-02-17,善恶之间ヾ,1,钉钉啊，加个妨沉迷糸统好不好[doge][doge][doge]（五星好评已到账）	
2020-02-17,游龙当归海V,1,五星到账[热词系列_奥力给]	
2020-02-17,孤浪really,1,想要五星好评?先整个防沉迷再谈[doge]未成年人每天使用不得超过两个小时[doge]	
2020-02-17,大学渣一只,1,主要是搞了个骚操作，网课算放假，然后暑假把缺课补上，钉钉成功被坑	
2020-02-17,谁都不准欺负金智秀,1,因为我刚刚在钉钉被数学老师提问了（吓死个人啊） 所以我五星分期提交 一次一星	
2020-02-17,小卤蛋250,1,谢谢钉钉改变了我学习的习惯给了老师直播的机会！！！让我不熬夜不睡懒觉！！！让我有写不完的作业我非常想给五星.但是因为星星少我愿分五次给！先给个个一星.剩下的下辈子一定还清[妙啊]	
2020-02-17,葛三月呀,1,[大哭]钉钉啊，我是很想给你好评的啦，但是我们的破学校占便宜，搞了个辣鸡软件给我们用。[热词系列_我太南了]	
2020-02-17,王孫不归,1,其实我们只有数学课才用钉钉，也不是很累。所以钉钉如你所愿，五星好评已给，不分期[抠鼻]	
2020-02-17,糖醋肠粉,1,不愧是阿里旗下的[抠鼻][抠鼻][抠鼻]	
2020-02-17,ninilili_myboo,1,三连已交哈哈哈哈哈哈哈哈，谢谢，有被笑到	
2020-02-17,古古怪怪的卡V卡,1,"谁说我会分期五星？
我给的就是一星好不好？
谁说我会分期三连？
我就是白嫖，好不好？
[阴险][阴险][阴险]	"
2020-02-17,下士是我,1,"早晨挺开心的，我们给钉钉打一星吧。
玩游戏输了，好不爽，给钉钉打一星吧。
老师这节课讲的挺不错的，就给钉钉打一星吧。
钉钉今天修复加补丁了，那我就打一星鼓励鼓励吧。
好无聊，给钉钉打一星吧[doge]	"
2020-02-17,下士是我,1,"早晨挺开心的，我们给钉钉打一星吧。
玩游戏输了，好不爽，给钉钉打一星吧。
老师这节课讲的挺不错的，就给钉钉打一星吧。
钉钉今天修复加补丁了，那我就打一星鼓励鼓励吧。
好无聊，给钉钉打一星吧[doge]	"
2020-02-17,美好的祈愿,1,刚打开视频一声铃声响了起来，还以为是视频的，没想到是上课开直播了[doge]	
2020-02-17,卤蛋大头头,1,用修改器打零星吧[tv_doge]	
2020-02-17,TapeElderBrother,1,你钉起来真好听，像指甲盖划黑板。将所有的烦恼，所有的忧愁统统都招来。       除非分屏。还要老师不知道。	
2020-02-17,风骚の嫩男,1,下一个选手:学习通[滑稽][滑稽][滑稽][滑稽]	
2020-02-17,PP泡芙小农,1,再怎么样你也得出个分屏吧！！[无语]	
2020-02-17,谜の零号,1,害，一星撤回不了了，给你投俩币安慰一下你吧[doge]	
2020-02-17,江无羌,1,"《你钉起来真好听》
想在冬天钻被窝
想要熬夜看小说
不料网课作业多
有苦没法说
延迟假期可不少
每日打卡逃不掉
老是看学生列表
就我在傻笑

你钉起来真好听 特别像午夜凶铃
像我专心学习 大妈在广场 放凤凰传奇
你钉起来真好听 像指甲抠墙壁
像我步行 遇到搅拌机 溅我一脸泥
你钉起来真好听 像满清十大酷刑
而我像白居易 要远征维京 秀才遇到兵
你钉起来真好听 像唐僧在念经
像首老歌 把我埋在 遗失的水域
你钉起来真好听 像玩死歌没CD
想我要看电影 抬头一行字 导演郭敬明
你钉起来真好听 像半夜看闪灵
整个世界 有你的鼓励 都关闭手机

建议大家都给个五星
分五次还清	"
2020-02-17,CoCo的饲养员,1,我觉得也到没必要 学生是因为要上网课需要这个软件 然后闹出了钉钉可以强制打开摄像头侵犯学生隐私这一说 后来钉钉官方也在辟谣没有这个权限 假期延长搞网课 暑假还要被占用 谁心里都不爽 看不惯钉钉你可以不用不上网课 但是你学习没法学 学分也会丢 所以 手下积德 钉钉也是躺 开了课程还要被黑被吐槽这不好那不好    就我个人认为 钉钉也有比微信好的功能 很便捷 办公功能更细 更全 可能现在你很痛恨钉钉 但是等到上班的时候用到这个app 你就会知道他到底多好用 这几天全是钉钉的负面消息还有吐槽 我就说这么些 钉钉也没给我钱 单纯的觉得钉钉没做错却被一直差评就很不爽。	
2020-02-17,维C丨,1,已经给了五星好评  来自上班族的鼓励[妙啊]	
2020-02-17,PP泡芙小农,1,还没下课呢！！！！	
2020-02-17,隔壁的小丫头,1,这好评我给了[偷笑]	
2020-02-17,玖丶埘分,1,"钉钉？
在的！
善
大善。[tv_doge][tv_doge][tv_doge]	"
2020-02-17,名字重要才怪,1,性    感    钉    钉     ，  在   线   求   饶[doge]	
2020-02-17,我永远喜欢夜空梅露,1,这个B站三连你就当我应用商店五星了吧，没差别	
2020-02-17,在逃萤老板,1,☆☆☆☆☆五星好评[热词系列_知识增加]	
